actual_cost	date	items	quantity	row_id	row_name
378.43	2018-12-01	155	3329	03L	NHS ROTHERHAM
972.99	2018-12-01	312	8304	03N	NHS SHEFFIELD
637.95	2018-12-01	150	3657	03Q	NHS VALE OF YORK
592.37	2018-12-01	201	4862	03R	NHS WAKEFIELD
826.96	2018-12-01	292	6587	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
736.31	2018-12-01	194	5084	04C	NHS LEICESTER CITY
839.7	2018-12-01	323	7216	04V	NHS WEST LEICESTERSHIRE
230.24	2018-12-01	119	2675	04Y	NHS CANNOCK CHASE
247.4	2018-12-01	99	2382	05D	NHS EAST STAFFORDSHIRE
401.78	2018-12-01	185	3585	05G	NHS NORTH STAFFORDSHIRE
487.26	2018-12-01	197	4449	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
498.54	2018-12-01	173	4270	05V	NHS STAFFORD AND SURROUNDS
413.78	2018-12-01	198	3910	05W	NHS STOKE ON TRENT
3188.24	2018-12-01	1078	29261	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
1997.29	2018-12-01	592	14799	06K	NHS EAST AND NORTH HERTFORDSHIRE
1009.74	2018-12-01	350	9342	06L	NHS IPSWICH AND EAST SUFFOLK
1426.45	2018-12-01	618	13955	06N	NHS HERTS VALLEYS
896.19	2018-12-01	479	9009	06Q	NHS MID ESSEX
1197.1	2018-12-01	390	8319	06T	NHS NORTH EAST ESSEX
445.74	2018-12-01	160	3585	07G	NHS THURROCK
1293.39	2018-12-01	347	9048	07H	NHS WEST ESSEX
1303.49	2018-12-01	323	8229	07K	NHS WEST SUFFOLK
529.84	2018-12-01	190	4515	09D	NHS BRIGHTON AND HOVE
2163.16	2018-12-01	747	18628	10Q	NHS OXFORDSHIRE
776.64	2018-12-01	222	5609	10R	NHS PORTSMOUTH
1740.63	2018-12-01	709	15179	11J	NHS DORSET
1861.17	2018-12-01	821	15886	11M	NHS GLOUCESTERSHIRE
1607.07	2018-12-01	733	14587	11N	NHS KERNOW
1252.02	2018-12-01	421	9927	11X	NHS SOMERSET
1030.22	2018-12-01	369	8225	12F	NHS WIRRAL
744.08	2018-12-01	222	5898	13T	NHS NEWCASTLE GATESHEAD
1473.64	2018-12-01	486	12225	14L	NHS MANCHESTER
1143.03	2018-12-01	543	11112	14Y	NHS BUCKINGHAMSHIRE
1079.58	2018-12-01	433	9753	15A	NHS BERKSHIRE WEST
2721.15	2018-12-01	780	19090	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
3194.52	2018-12-01	924	24304	15E	NHS BIRMINGHAM AND SOLIHULL
1707.22	2018-12-01	670	14031	15F	NHS LEEDS
2059.8	2018-12-01	751	18337	15M	NHS DERBY AND DERBYSHIRE
1451.98	2018-12-01	653	13817	15N	NHS DEVON
1452.45	2018-12-01	595	12884	16C	NHS TEES VALLEY
1704.77	2018-12-01	705	14779	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
2667.11	2018-12-01	1004	24232	26A	NHS NORFOLK AND WAVENEY
1264.44	2018-12-01	483	12258	27D	NHS CHESHIRE
1294.33	2018-12-01	344	10353	36J	NHS BRADFORD DISTRICT AND CRAVEN
2817.39	2018-12-01	976	23958	36L	NHS SOUTH WEST LONDON
847.3	2018-12-01	235	6305	42D	NHS NORTH YORKSHIRE
1740.65	2018-12-01	832	16416	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1981.48	2018-12-01	791	17506	70F	NHS WEST SUSSEX
1762.26	2018-12-01	658	15763	71E	NHS LINCOLNSHIRE
3269.55	2018-12-01	1307	29181	72Q	NHS SOUTH EAST LONDON
1407.12	2018-12-01	540	12563	78H	NHS NORTHAMPTONSHIRE
1478.86	2018-12-01	434	10914	84H	NHS COUNTY DURHAM
4532.2	2018-12-01	1733	37806	91Q	NHS KENT AND MEDWAY
2408.68	2018-12-01	857	20816	92A	NHS SURREY HEARTLANDS
2360.7	2018-12-01	927	19840	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
2708.16	2018-12-01	928	22901	93C	NHS NORTH CENTRAL LONDON
1712.33	2018-12-01	560	13027	97R	NHS EAST SUSSEX
1413.61	2018-12-01	455	11169	99A	NHS LIVERPOOL
719.74	2018-12-01	123	4018	99C	NHS NORTH TYNESIDE
877.08	2018-12-01	292	6675	99E	NHS BASILDON AND BRENTWOOD
457.87	2018-12-01	212	4059	99F	NHS CASTLE POINT AND ROCHFORD
531.48	2018-12-01	216	4425	99G	NHS SOUTHEND
5181.99	2018-12-01	1184	37880	A3A8R	NHS NORTH EAST LONDON
2043.53	2018-12-01	911	20098	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2269.44	2018-12-01	798	18813	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
1469.79	2018-12-01	611	12802	D4U1Y	NHS FRIMLEY
5730.68	2018-12-01	1897	42073	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
2576.8	2018-12-01	1010	21913	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
1546	2018-12-01	581	13771	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
3873.95	2018-12-01	1413	31870	W2U3Z	NHS NORTH WEST LONDON
1064.59	2018-12-01	285	7698	X2C4Y	NHS KIRKLEES
965.51	2019-01-01	221	5271	00L	NHS NORTHUMBERLAND
475.78	2019-01-01	121	3635	00N	NHS SOUTH TYNESIDE
425.78	2019-01-01	180	3812	00P	NHS SUNDERLAND
301.56	2019-01-01	85	2189	00Q	NHS BLACKBURN WITH DARWEN
405.92	2019-01-01	113	3004	00R	NHS BLACKPOOL
427.06	2019-01-01	178	4184	00T	NHS BOLTON
532.3	2019-01-01	154	4218	00V	NHS BURY
374.07	2019-01-01	144	3461	00X	NHS CHORLEY AND SOUTH RIBBLE
671.1	2019-01-01	253	5846	00Y	NHS OLDHAM
883.92	2019-01-01	258	6390	01A	NHS EAST LANCASHIRE
393.66	2019-01-01	159	3772	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
315.34	2019-01-01	142	2868	01E	NHS GREATER PRESTON
309.66	2019-01-01	105	2646	01F	NHS HALTON
800.1	2019-01-01	240	6467	01G	NHS SALFORD
580.77	2019-01-01	266	5677	01H	NHS NORTH CUMBRIA
221.51	2019-01-01	120	2436	01J	NHS KNOWSLEY
714.21	2019-01-01	243	5929	01K	NHS MORECAMBE BAY
397.47	2019-01-01	128	3147	01T	NHS SOUTH SEFTON
249.69	2019-01-01	111	2218	01V	NHS SOUTHPORT AND FORMBY
698.27	2019-01-01	296	6692	01W	NHS STOCKPORT
502.58	2019-01-01	150	3951	01X	NHS ST HELENS
292.71	2019-01-01	124	3093	01Y	NHS TAMESIDE AND GLOSSOP
496.57	2019-01-01	213	4702	02A	NHS TRAFFORD
683.31	2019-01-01	174	4886	02E	NHS WARRINGTON
254.48	2019-01-01	71	2052	02G	NHS WEST LANCASHIRE
1124.53	2019-01-01	302	7711	02H	NHS WIGAN BOROUGH
511.24	2019-01-01	155	4096	02M	NHS FYLDE AND WYRE
263.49	2019-01-01	153	2810	02P	NHS BARNSLEY
174.47	2019-01-01	75	1598	02Q	NHS BASSETLAW
601.58	2019-01-01	173	4570	02T	NHS CALDERDALE
422.33	2019-01-01	171	3430	02X	NHS DONCASTER
536.32	2019-01-01	153	4786	02Y	NHS EAST RIDING OF YORKSHIRE
337.78	2019-01-01	147	3015	03F	NHS HULL
265.85	2019-01-01	145	2490	03H	NHS NORTH EAST LINCOLNSHIRE
377.36	2019-01-01	174	3635	03K	NHS NORTH LINCOLNSHIRE
592.17	2019-01-01	179	4547	03L	NHS ROTHERHAM
1274.16	2019-01-01	361	9936	03N	NHS SHEFFIELD
479.42	2019-01-01	140	3553	03Q	NHS VALE OF YORK
630.21	2019-01-01	236	4968	03R	NHS WAKEFIELD
790.84	2019-01-01	305	5884	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
909.61	2019-01-01	225	6255	04C	NHS LEICESTER CITY
901.21	2019-01-01	337	7272	04V	NHS WEST LEICESTERSHIRE
531.36	2019-01-01	136	3698	04Y	NHS CANNOCK CHASE
240.25	2019-01-01	137	2550	05D	NHS EAST STAFFORDSHIRE
682.44	2019-01-01	233	5689	05G	NHS NORTH STAFFORDSHIRE
401.91	2019-01-01	174	3433	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
438.95	2019-01-01	147	3938	05V	NHS STAFFORD AND SURROUNDS
451.37	2019-01-01	207	4185	05W	NHS STOKE ON TRENT
3570.81	2019-01-01	1151	29956	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
2567.71	2019-01-01	585	17636	06K	NHS EAST AND NORTH HERTFORDSHIRE
1316.96	2019-01-01	355	10497	06L	NHS IPSWICH AND EAST SUFFOLK
1474.84	2019-01-01	656	14161	06N	NHS HERTS VALLEYS
990.1	2019-01-01	492	8955	06Q	NHS MID ESSEX
1480.32	2019-01-01	478	9992	06T	NHS NORTH EAST ESSEX
290.44	2019-01-01	137	2356	07G	NHS THURROCK
1049.58	2019-01-01	335	7716	07H	NHS WEST ESSEX
1335.64	2019-01-01	354	8548	07K	NHS WEST SUFFOLK
491.4	2019-01-01	174	4546	09D	NHS BRIGHTON AND HOVE
2031.64	2019-01-01	830	18126	10Q	NHS OXFORDSHIRE
830.89	2019-01-01	237	5449	10R	NHS PORTSMOUTH
1822.49	2019-01-01	784	16288	11J	NHS DORSET
2143.99	2019-01-01	832	17260	11M	NHS GLOUCESTERSHIRE
1962.94	2019-01-01	823	16836	11N	NHS KERNOW
1126.27	2019-01-01	454	9647	11X	NHS SOMERSET
1214.6	2019-01-01	392	9167	12F	NHS WIRRAL
794.21	2019-01-01	252	6069	13T	NHS NEWCASTLE GATESHEAD
1413.22	2019-01-01	507	12142	14L	NHS MANCHESTER
1290.46	2019-01-01	566	11912	14Y	NHS BUCKINGHAMSHIRE
1155.59	2019-01-01	431	9596	15A	NHS BERKSHIRE WEST
3112.43	2019-01-01	915	23282	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2833.94	2019-01-01	984	23595	15E	NHS BIRMINGHAM AND SOLIHULL
1768.01	2019-01-01	726	15051	15F	NHS LEEDS
2659.48	2019-01-01	834	22087	15M	NHS DERBY AND DERBYSHIRE
1429.99	2019-01-01	635	12780	15N	NHS DEVON
2053.91	2019-01-01	618	15672	16C	NHS TEES VALLEY
2206.8	2019-01-01	782	17721	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
2831.19	2019-01-01	991	24871	26A	NHS NORFOLK AND WAVENEY
1794.24	2019-01-01	558	15198	27D	NHS CHESHIRE
1489.37	2019-01-01	390	10949	36J	NHS BRADFORD DISTRICT AND CRAVEN
2681.67	2019-01-01	1014	23701	36L	NHS SOUTH WEST LONDON
691.43	2019-01-01	240	5818	42D	NHS NORTH YORKSHIRE
2493.86	2019-01-01	841	19328	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
2510.86	2019-01-01	835	19736	70F	NHS WEST SUSSEX
1869.08	2019-01-01	720	16299	71E	NHS LINCOLNSHIRE
3930.68	2019-01-01	1377	32988	72Q	NHS SOUTH EAST LONDON
1686.58	2019-01-01	569	13959	78H	NHS NORTHAMPTONSHIRE
1255.09	2019-01-01	460	10475	84H	NHS COUNTY DURHAM
4501.21	2019-01-01	1859	37915	91Q	NHS KENT AND MEDWAY
2128.36	2019-01-01	913	19374	92A	NHS SURREY HEARTLANDS
2458.21	2019-01-01	1005	21841	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
2179.03	2019-01-01	923	20977	93C	NHS NORTH CENTRAL LONDON
1897.41	2019-01-01	616	14684	97R	NHS EAST SUSSEX
1220.57	2019-01-01	495	10439	99A	NHS LIVERPOOL
700.04	2019-01-01	137	3570	99C	NHS NORTH TYNESIDE
877.35	2019-01-01	287	6409	99E	NHS BASILDON AND BRENTWOOD
729.47	2019-01-01	235	5359	99F	NHS CASTLE POINT AND ROCHFORD
605.18	2019-01-01	249	5202	99G	NHS SOUTHEND
4751.96	2019-01-01	1308	36258	A3A8R	NHS NORTH EAST LONDON
2175.59	2019-01-01	938	20428	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2578.9	2019-01-01	936	20963	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
1244.54	2019-01-01	582	12037	D4U1Y	NHS FRIMLEY
6015.37	2019-01-01	2000	43465	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
2700.01	2019-01-01	1038	22633	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
1685.56	2019-01-01	587	13781	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
4415.8	2019-01-01	1526	35593	W2U3Z	NHS NORTH WEST LONDON
870.37	2019-01-01	325	7604	X2C4Y	NHS KIRKLEES
671.3	2019-02-01	186	4016	00L	NHS NORTHUMBERLAND
243.27	2019-02-01	102	2074	00N	NHS SOUTH TYNESIDE
287.99	2019-02-01	110	2402	00P	NHS SUNDERLAND
286.22	2019-02-01	69	2164	00Q	NHS BLACKBURN WITH DARWEN
222.71	2019-02-01	92	2064	00R	NHS BLACKPOOL
457.98	2019-02-01	176	4493	00T	NHS BOLTON
364.48	2019-02-01	139	3298	00V	NHS BURY
438.02	2019-02-01	139	3910	00X	NHS CHORLEY AND SOUTH RIBBLE
830.58	2019-02-01	231	6270	00Y	NHS OLDHAM
853.15	2019-02-01	225	7019	01A	NHS EAST LANCASHIRE
481.08	2019-02-01	172	4067	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
331.23	2019-02-01	157	3239	01E	NHS GREATER PRESTON
177.81	2019-02-01	94	1744	01F	NHS HALTON
604.1	2019-02-01	171	4861	01G	NHS SALFORD
461.34	2019-02-01	205	4470	01H	NHS NORTH CUMBRIA
281.25	2019-02-01	112	2726	01J	NHS KNOWSLEY
656.81	2019-02-01	253	5736	01K	NHS MORECAMBE BAY
435.44	2019-02-01	115	3079	01T	NHS SOUTH SEFTON
344.81	2019-02-01	66	2372	01V	NHS SOUTHPORT AND FORMBY
666.61	2019-02-01	249	6183	01W	NHS STOCKPORT
342.87	2019-02-01	124	2877	01X	NHS ST HELENS
326.09	2019-02-01	110	2965	01Y	NHS TAMESIDE AND GLOSSOP
382.51	2019-02-01	190	3916	02A	NHS TRAFFORD
434.94	2019-02-01	158	4013	02E	NHS WARRINGTON
157.26	2019-02-01	62	1462	02G	NHS WEST LANCASHIRE
680.23	2019-02-01	211	5005	02H	NHS WIGAN BOROUGH
188.03	2019-02-01	105	2042	02M	NHS FYLDE AND WYRE
362.22	2019-02-01	117	2676	02P	NHS BARNSLEY
178.41	2019-02-01	77	1752	02Q	NHS BASSETLAW
334.11	2019-02-01	120	3119	02T	NHS CALDERDALE
575.12	2019-02-01	167	4410	02X	NHS DONCASTER
399.29	2019-02-01	141	3680	02Y	NHS EAST RIDING OF YORKSHIRE
190.24	2019-02-01	99	2050	03F	NHS HULL
415.35	2019-02-01	143	3050	03H	NHS NORTH EAST LINCOLNSHIRE
559.73	2019-02-01	163	3590	03K	NHS NORTH LINCOLNSHIRE
387.38	2019-02-01	156	3264	03L	NHS ROTHERHAM
1076.19	2019-02-01	325	9200	03N	NHS SHEFFIELD
513.8	2019-02-01	136	3576	03Q	NHS VALE OF YORK
494.34	2019-02-01	191	4537	03R	NHS WAKEFIELD
563.56	2019-02-01	242	4761	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
624.79	2019-02-01	163	4030	04C	NHS LEICESTER CITY
922.2	2019-02-01	282	7134	04V	NHS WEST LEICESTERSHIRE
185.38	2019-02-01	111	2133	04Y	NHS CANNOCK CHASE
227.95	2019-02-01	115	2249	05D	NHS EAST STAFFORDSHIRE
383.29	2019-02-01	168	3404	05G	NHS NORTH STAFFORDSHIRE
348.93	2019-02-01	156	3223	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
257.39	2019-02-01	134	2662	05V	NHS STAFFORD AND SURROUNDS
447.54	2019-02-01	189	3887	05W	NHS STOKE ON TRENT
3467.44	2019-02-01	1036	28298	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
1802.55	2019-02-01	552	13168	06K	NHS EAST AND NORTH HERTFORDSHIRE
621.3	2019-02-01	268	6444	06L	NHS IPSWICH AND EAST SUFFOLK
1418.52	2019-02-01	566	11851	06N	NHS HERTS VALLEYS
889.55	2019-02-01	451	8652	06Q	NHS MID ESSEX
1004.39	2019-02-01	365	7748	06T	NHS NORTH EAST ESSEX
286.35	2019-02-01	132	2657	07G	NHS THURROCK
1024.97	2019-02-01	280	6911	07H	NHS WEST ESSEX
995.58	2019-02-01	260	6528	07K	NHS WEST SUFFOLK
426.5	2019-02-01	158	4025	09D	NHS BRIGHTON AND HOVE
2377.62	2019-02-01	704	18483	10Q	NHS OXFORDSHIRE
827.32	2019-02-01	223	5162	10R	NHS PORTSMOUTH
1502.9	2019-02-01	651	13530	11J	NHS DORSET
1779.89	2019-02-01	652	14247	11M	NHS GLOUCESTERSHIRE
1536.45	2019-02-01	684	13783	11N	NHS KERNOW
1283.32	2019-02-01	379	9083	11X	NHS SOMERSET
1156.85	2019-02-01	335	8461	12F	NHS WIRRAL
536.11	2019-02-01	204	4769	13T	NHS NEWCASTLE GATESHEAD
1287.99	2019-02-01	434	11132	14L	NHS MANCHESTER
1056.63	2019-02-01	457	9361	14Y	NHS BUCKINGHAMSHIRE
1135.36	2019-02-01	354	8750	15A	NHS BERKSHIRE WEST
2359.06	2019-02-01	712	16778	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2716.42	2019-02-01	858	21297	15E	NHS BIRMINGHAM AND SOLIHULL
1675.06	2019-02-01	685	14079	15F	NHS LEEDS
2094.44	2019-02-01	695	17263	15M	NHS DERBY AND DERBYSHIRE
1639.99	2019-02-01	553	13418	15N	NHS DEVON
1648.38	2019-02-01	512	12510	16C	NHS TEES VALLEY
1863.89	2019-02-01	640	14821	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
2873.37	2019-02-01	948	24190	26A	NHS NORFOLK AND WAVENEY
1260.07	2019-02-01	450	11429	27D	NHS CHESHIRE
785.46	2019-02-01	306	6741	36J	NHS BRADFORD DISTRICT AND CRAVEN
2345.87	2019-02-01	840	19987	36L	NHS SOUTH WEST LONDON
624.24	2019-02-01	176	4910	42D	NHS NORTH YORKSHIRE
1686.04	2019-02-01	758	15516	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1870	2019-02-01	696	15995	70F	NHS WEST SUSSEX
1848.08	2019-02-01	607	14867	71E	NHS LINCOLNSHIRE
3611.89	2019-02-01	1194	30250	72Q	NHS SOUTH EAST LONDON
1269.89	2019-02-01	482	11154	78H	NHS NORTHAMPTONSHIRE
1148.22	2019-02-01	385	8719	84H	NHS COUNTY DURHAM
3770.66	2019-02-01	1601	32419	91Q	NHS KENT AND MEDWAY
2229.04	2019-02-01	772	18933	92A	NHS SURREY HEARTLANDS
2516.47	2019-02-01	861	19946	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
2746.29	2019-02-01	844	21354	93C	NHS NORTH CENTRAL LONDON
1678.44	2019-02-01	513	12709	97R	NHS EAST SUSSEX
1107.86	2019-02-01	413	8901	99A	NHS LIVERPOOL
467.89	2019-02-01	116	2762	99C	NHS NORTH TYNESIDE
847.15	2019-02-01	260	6167	99E	NHS BASILDON AND BRENTWOOD
565.81	2019-02-01	218	4577	99F	NHS CASTLE POINT AND ROCHFORD
582.73	2019-02-01	224	4964	99G	NHS SOUTHEND
4570.28	2019-02-01	1097	33597	A3A8R	NHS NORTH EAST LONDON
2194.41	2019-02-01	862	20112	B2M3M	NHS COVENTRY AND WARWICKSHIRE
1847.16	2019-02-01	709	15571	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
1366.85	2019-02-01	588	12730	D4U1Y	NHS FRIMLEY
5489.13	2019-02-01	1863	41368	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
2311.68	2019-02-01	856	18656	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
1415.72	2019-02-01	485	12171	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
3741.43	2019-02-01	1431	32884	W2U3Z	NHS NORTH WEST LONDON
852.78	2019-02-01	263	6462	X2C4Y	NHS KIRKLEES
649.02	2019-03-01	177	3969	00L	NHS NORTHUMBERLAND
286.5	2019-03-01	100	2404	00N	NHS SOUTH TYNESIDE
250.89	2019-03-01	123	2594	00P	NHS SUNDERLAND
286.62	2019-03-01	76	2336	00Q	NHS BLACKBURN WITH DARWEN
206.06	2019-03-01	105	1919	00R	NHS BLACKPOOL
628.98	2019-03-01	215	5458	00T	NHS BOLTON
556.67	2019-03-01	164	4400	00V	NHS BURY
292.41	2019-03-01	130	2978	00X	NHS CHORLEY AND SOUTH RIBBLE
537.32	2019-03-01	221	5304	00Y	NHS OLDHAM
619.48	2019-03-01	190	4591	01A	NHS EAST LANCASHIRE
426.15	2019-03-01	167	4149	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
275.76	2019-03-01	138	2991	01E	NHS GREATER PRESTON
199.36	2019-03-01	110	1912	01F	NHS HALTON
698.37	2019-03-01	198	5789	01G	NHS SALFORD
476.02	2019-03-01	194	4255	01H	NHS NORTH CUMBRIA
362.67	2019-03-01	142	3335	01J	NHS KNOWSLEY
827.6	2019-03-01	239	6312	01K	NHS MORECAMBE BAY
814.58	2019-03-01	128	5231	01T	NHS SOUTH SEFTON
304.33	2019-03-01	86	2499	01V	NHS SOUTHPORT AND FORMBY
748.77	2019-03-01	245	6745	01W	NHS STOCKPORT
367.23	2019-03-01	127	2900	01X	NHS ST HELENS
356.12	2019-03-01	137	3276	01Y	NHS TAMESIDE AND GLOSSOP
714.34	2019-03-01	204	5961	02A	NHS TRAFFORD
409.71	2019-03-01	154	3779	02E	NHS WARRINGTON
320.93	2019-03-01	56	2168	02G	NHS WEST LANCASHIRE
782.09	2019-03-01	244	6375	02H	NHS WIGAN BOROUGH
429.03	2019-03-01	141	3602	02M	NHS FYLDE AND WYRE
343.12	2019-03-01	127	3470	02P	NHS BARNSLEY
118.66	2019-03-01	62	1188	02Q	NHS BASSETLAW
652.99	2019-03-01	163	4903	02T	NHS CALDERDALE
551.43	2019-03-01	170	4334	02X	NHS DONCASTER
447.28	2019-03-01	137	3755	02Y	NHS EAST RIDING OF YORKSHIRE
308.46	2019-03-01	115	2851	03F	NHS HULL
433.29	2019-03-01	147	3264	03H	NHS NORTH EAST LINCOLNSHIRE
317.66	2019-03-01	138	2765	03K	NHS NORTH LINCOLNSHIRE
397.42	2019-03-01	152	3493	03L	NHS ROTHERHAM
971.1	2019-03-01	311	7985	03N	NHS SHEFFIELD
453.62	2019-03-01	136	3460	03Q	NHS VALE OF YORK
729.6	2019-03-01	217	5585	03R	NHS WAKEFIELD
894.25	2019-03-01	284	7021	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
812.92	2019-03-01	187	4723	04C	NHS LEICESTER CITY
933.55	2019-03-01	274	6780	04V	NHS WEST LEICESTERSHIRE
410.68	2019-03-01	122	3274	04Y	NHS CANNOCK CHASE
297.85	2019-03-01	126	2768	05D	NHS EAST STAFFORDSHIRE
448.44	2019-03-01	195	3939	05G	NHS NORTH STAFFORDSHIRE
357.28	2019-03-01	153	3243	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
295.73	2019-03-01	134	3060	05V	NHS STAFFORD AND SURROUNDS
513.75	2019-03-01	200	4325	05W	NHS STOKE ON TRENT
3449.25	2019-03-01	1067	28436	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
1855.24	2019-03-01	498	12879	06K	NHS EAST AND NORTH HERTFORDSHIRE
969.27	2019-03-01	314	8368	06L	NHS IPSWICH AND EAST SUFFOLK
1352.98	2019-03-01	580	12405	06N	NHS HERTS VALLEYS
1009.65	2019-03-01	474	9163	06Q	NHS MID ESSEX
1299.72	2019-03-01	396	8892	06T	NHS NORTH EAST ESSEX
389.66	2019-03-01	103	2803	07G	NHS THURROCK
927.28	2019-03-01	279	7233	07H	NHS WEST ESSEX
1026.89	2019-03-01	258	6526	07K	NHS WEST SUFFOLK
430.99	2019-03-01	176	3802	09D	NHS BRIGHTON AND HOVE
2910.05	2019-03-01	781	22658	10Q	NHS OXFORDSHIRE
666.71	2019-03-01	206	4746	10R	NHS PORTSMOUTH
1819.66	2019-03-01	702	15879	11J	NHS DORSET
1732.86	2019-03-01	665	13662	11M	NHS GLOUCESTERSHIRE
1520.93	2019-03-01	680	13401	11N	NHS KERNOW
1212.41	2019-03-01	351	8582	11X	NHS SOMERSET
1194.08	2019-03-01	330	8953	12F	NHS WIRRAL
613.16	2019-03-01	215	5187	13T	NHS NEWCASTLE GATESHEAD
1283.46	2019-03-01	434	11277	14L	NHS MANCHESTER
1180.81	2019-03-01	527	11139	14Y	NHS BUCKINGHAMSHIRE
1019.83	2019-03-01	375	7699	15A	NHS BERKSHIRE WEST
2593.78	2019-03-01	797	18398	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
