actual_cost	date	items	quantity	row_id	row_name
369.83	2018-12-01	42	3956	05D	NHS EAST STAFFORDSHIRE
204.81	2018-12-01	68	2170	05G	NHS NORTH STAFFORDSHIRE
212.41	2018-12-01	51	2309	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
161.21	2018-12-01	22	1686	05V	NHS STAFFORD AND SURROUNDS
297.08	2018-12-01	81	2830	05W	NHS STOKE ON TRENT
781.38	2018-12-01	235	8451	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
702.14	2018-12-01	161	6722	06K	NHS EAST AND NORTH HERTFORDSHIRE
301.22	2018-12-01	99	2802	06L	NHS IPSWICH AND EAST SUFFOLK
492.62	2018-12-01	107	5128	06N	NHS HERTS VALLEYS
299.85	2018-12-01	100	3055	06Q	NHS MID ESSEX
268.02	2018-12-01	78	2287	06T	NHS NORTH EAST ESSEX
80.05	2018-12-01	19	886	07G	NHS THURROCK
297.86	2018-12-01	65	2561	07H	NHS WEST ESSEX
384.87	2018-12-01	91	3559	07K	NHS WEST SUFFOLK
115.27	2018-12-01	50	1309	09D	NHS BRIGHTON AND HOVE
371.35	2018-12-01	126	3835	10Q	NHS OXFORDSHIRE
156.82	2018-12-01	67	1535	10R	NHS PORTSMOUTH
630.45	2018-12-01	177	6768	11J	NHS DORSET
409.74	2018-12-01	142	4384	11M	NHS GLOUCESTERSHIRE
358.33	2018-12-01	90	3538	11N	NHS KERNOW
904.68	2018-12-01	190	7574	11X	NHS SOMERSET
140.23	2018-12-01	53	1718	12F	NHS WIRRAL
2180.15	2018-12-01	434	21757	13T	NHS NEWCASTLE GATESHEAD
949.87	2018-12-01	256	9960	14L	NHS MANCHESTER
450.29	2018-12-01	94	4562	14Y	NHS BUCKINGHAMSHIRE
479.42	2018-12-01	141	4969	15A	NHS BERKSHIRE WEST
1290.48	2018-12-01	269	11513	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2939.61	2018-12-01	374	30629	15E	NHS BIRMINGHAM AND SOLIHULL
768.25	2018-12-01	210	8323	15F	NHS LEEDS
1047.79	2018-12-01	237	11431	15M	NHS DERBY AND DERBYSHIRE
1198.41	2018-12-01	284	12673	15N	NHS DEVON
2023.52	2018-12-01	263	20850	16C	NHS TEES VALLEY
1323.18	2018-12-01	232	13252	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
1081.07	2018-12-01	196	9559	26A	NHS NORFOLK AND WAVENEY
625.39	2018-12-01	183	7251	27D	NHS CHESHIRE
564.39	2018-12-01	142	6309	36J	NHS BRADFORD DISTRICT AND CRAVEN
790.65	2018-12-01	258	7718	36L	NHS SOUTH WEST LONDON
439.99	2018-12-01	84	4292	42D	NHS NORTH YORKSHIRE
1195.36	2018-12-01	323	12715	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
443.33	2018-12-01	125	4735	70F	NHS WEST SUSSEX
657.73	2018-12-01	194	6652	71E	NHS LINCOLNSHIRE
1030.84	2018-12-01	291	10998	72Q	NHS SOUTH EAST LONDON
558.63	2018-12-01	148	5407	78H	NHS NORTHAMPTONSHIRE
1813.8	2018-12-01	238	18735	84H	NHS COUNTY DURHAM
1215.09	2018-12-01	373	13122	91Q	NHS KENT AND MEDWAY
636.74	2018-12-01	154	6614	92A	NHS SURREY HEARTLANDS
710.54	2018-12-01	185	6927	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1050.58	2018-12-01	256	9367	93C	NHS NORTH CENTRAL LONDON
417.79	2018-12-01	98	4654	97R	NHS EAST SUSSEX
224.38	2018-12-01	87	2430	99A	NHS LIVERPOOL
995.88	2018-12-01	170	10061	99C	NHS NORTH TYNESIDE
255.53	2018-12-01	53	2385	99E	NHS BASILDON AND BRENTWOOD
142.87	2018-12-01	29	1385	99F	NHS CASTLE POINT AND ROCHFORD
133.75	2018-12-01	24	1275	99G	NHS SOUTHEND
1433.66	2018-12-01	330	13914	A3A8R	NHS NORTH EAST LONDON
1515.9	2018-12-01	213	15619	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2207.36	2018-12-01	304	23333	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
549.87	2018-12-01	120	5468	D4U1Y	NHS FRIMLEY
2064.46	2018-12-01	428	19567	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
709.16	2018-12-01	176	7382	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
684.91	2018-12-01	85	7056	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1338.46	2018-12-01	400	13327	W2U3Z	NHS NORTH WEST LONDON
316.03	2018-12-01	106	3208	X2C4Y	NHS KIRKLEES
1468.48	2019-01-01	245	14640	00L	NHS NORTHUMBERLAND
578.68	2019-01-01	75	6104	00N	NHS SOUTH TYNESIDE
877.41	2019-01-01	190	9333	00P	NHS SUNDERLAND
147.76	2019-01-01	54	1788	00Q	NHS BLACKBURN WITH DARWEN
115.35	2019-01-01	52	1600	00R	NHS BLACKPOOL
330.35	2019-01-01	100	3603	00T	NHS BOLTON
288.76	2019-01-01	65	3082	00V	NHS BURY
142.71	2019-01-01	50	1654	00X	NHS CHORLEY AND SOUTH RIBBLE
278.94	2019-01-01	95	3284	00Y	NHS OLDHAM
302.86	2019-01-01	90	3171	01A	NHS EAST LANCASHIRE
241.29	2019-01-01	66	2898	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
155.98	2019-01-01	59	1765	01E	NHS GREATER PRESTON
39.02	2019-01-01	19	542	01F	NHS HALTON
281.77	2019-01-01	134	3250	01G	NHS SALFORD
1024.81	2019-01-01	179	10359	01H	NHS NORTH CUMBRIA
85.71	2019-01-01	27	824	01J	NHS KNOWSLEY
168.75	2019-01-01	81	2274	01K	NHS MORECAMBE BAY
70.16	2019-01-01	27	882	01T	NHS SOUTH SEFTON
51.78	2019-01-01	16	658	01V	NHS SOUTHPORT AND FORMBY
617.04	2019-01-01	177	5686	01W	NHS STOCKPORT
55.74	2019-01-01	24	592	01X	NHS ST HELENS
168.67	2019-01-01	72	2199	01Y	NHS TAMESIDE AND GLOSSOP
319.68	2019-01-01	127	3481	02A	NHS TRAFFORD
108.4	2019-01-01	27	1075	02E	NHS WARRINGTON
40.43	2019-01-01	9	419	02G	NHS WEST LANCASHIRE
368	2019-01-01	115	4190	02H	NHS WIGAN BOROUGH
94.05	2019-01-01	51	1148	02M	NHS FYLDE AND WYRE
211.84	2019-01-01	32	2112	02P	NHS BARNSLEY
65.93	2019-01-01	15	676	02Q	NHS BASSETLAW
190.99	2019-01-01	51	1766	02T	NHS CALDERDALE
233.4	2019-01-01	37	2596	02X	NHS DONCASTER
519.31	2019-01-01	129	5292	02Y	NHS EAST RIDING OF YORKSHIRE
520.04	2019-01-01	130	5327	03F	NHS HULL
145.57	2019-01-01	29	1670	03H	NHS NORTH EAST LINCOLNSHIRE
192.04	2019-01-01	31	2272	03K	NHS NORTH LINCOLNSHIRE
332.61	2019-01-01	55	3758	03L	NHS ROTHERHAM
755.94	2019-01-01	167	7555	03N	NHS SHEFFIELD
241.98	2019-01-01	60	2361	03Q	NHS VALE OF YORK
367.33	2019-01-01	107	4242	03R	NHS WAKEFIELD
411.92	2019-01-01	78	4448	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
529.89	2019-01-01	108	5130	04C	NHS LEICESTER CITY
520.74	2019-01-01	98	5800	04V	NHS WEST LEICESTERSHIRE
204.63	2019-01-01	42	2079	04Y	NHS CANNOCK CHASE
273.7	2019-01-01	45	3078	05D	NHS EAST STAFFORDSHIRE
179.8	2019-01-01	63	2146	05G	NHS NORTH STAFFORDSHIRE
150.56	2019-01-01	51	1750	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
173.32	2019-01-01	31	1968	05V	NHS STAFFORD AND SURROUNDS
357.82	2019-01-01	92	3844	05W	NHS STOKE ON TRENT
863.97	2019-01-01	255	8756	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
613.97	2019-01-01	152	5828	06K	NHS EAST AND NORTH HERTFORDSHIRE
318.79	2019-01-01	98	2987	06L	NHS IPSWICH AND EAST SUFFOLK
430.4	2019-01-01	107	4481	06N	NHS HERTS VALLEYS
247.4	2019-01-01	89	2205	06Q	NHS MID ESSEX
270.23	2019-01-01	81	2501	06T	NHS NORTH EAST ESSEX
196.31	2019-01-01	35	1792	07G	NHS THURROCK
227.09	2019-01-01	51	1767	07H	NHS WEST ESSEX
355.56	2019-01-01	98	3550	07K	NHS WEST SUFFOLK
140.69	2019-01-01	67	1622	09D	NHS BRIGHTON AND HOVE
496.75	2019-01-01	146	5576	10Q	NHS OXFORDSHIRE
227.6	2019-01-01	67	2338	10R	NHS PORTSMOUTH
691.19	2019-01-01	175	6980	11J	NHS DORSET
361.69	2019-01-01	135	4428	11M	NHS GLOUCESTERSHIRE
380.83	2019-01-01	102	4359	11N	NHS KERNOW
985.36	2019-01-01	221	8922	11X	NHS SOMERSET
137.62	2019-01-01	58	1758	12F	NHS WIRRAL
2287.42	2019-01-01	454	23304	13T	NHS NEWCASTLE GATESHEAD
836.52	2019-01-01	254	8793	14L	NHS MANCHESTER
367.36	2019-01-01	87	4140	14Y	NHS BUCKINGHAMSHIRE
420.25	2019-01-01	134	4482	15A	NHS BERKSHIRE WEST
1424.95	2019-01-01	312	12808	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
3007.71	2019-01-01	390	32955	15E	NHS BIRMINGHAM AND SOLIHULL
790.38	2019-01-01	218	8687	15F	NHS LEEDS
844.99	2019-01-01	223	9926	15M	NHS DERBY AND DERBYSHIRE
975.39	2019-01-01	257	10667	15N	NHS DEVON
2229.33	2019-01-01	275	22881	16C	NHS TEES VALLEY
1460.69	2019-01-01	231	15436	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
991.45	2019-01-01	208	8811	26A	NHS NORFOLK AND WAVENEY
983.45	2019-01-01	213	7621	27D	NHS CHESHIRE
662.05	2019-01-01	146	7591	36J	NHS BRADFORD DISTRICT AND CRAVEN
817.63	2019-01-01	285	8669	36L	NHS SOUTH WEST LONDON
368.8	2019-01-01	71	3764	42D	NHS NORTH YORKSHIRE
1125.97	2019-01-01	316	12847	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
539.27	2019-01-01	148	6438	70F	NHS WEST SUSSEX
657.5	2019-01-01	204	6863	71E	NHS LINCOLNSHIRE
1241.93	2019-01-01	304	13002	72Q	NHS SOUTH EAST LONDON
703.41	2019-01-01	168	6300	78H	NHS NORTHAMPTONSHIRE
1774.53	2019-01-01	241	18274	84H	NHS COUNTY DURHAM
1247.7	2019-01-01	377	13234	91Q	NHS KENT AND MEDWAY
566.77	2019-01-01	135	6329	92A	NHS SURREY HEARTLANDS
765.83	2019-01-01	197	7408	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1018.84	2019-01-01	281	9589	93C	NHS NORTH CENTRAL LONDON
370.32	2019-01-01	104	4091	97R	NHS EAST SUSSEX
377.49	2019-01-01	114	3816	99A	NHS LIVERPOOL
911.97	2019-01-01	177	9401	99C	NHS NORTH TYNESIDE
368.68	2019-01-01	59	3862	99E	NHS BASILDON AND BRENTWOOD
146.78	2019-01-01	28	1215	99F	NHS CASTLE POINT AND ROCHFORD
114.45	2019-01-01	28	1210	99G	NHS SOUTHEND
1358.95	2019-01-01	339	14774	A3A8R	NHS NORTH EAST LONDON
1382.66	2019-01-01	238	15151	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2500.14	2019-01-01	335	26875	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
573.15	2019-01-01	120	5691	D4U1Y	NHS FRIMLEY
2039.69	2019-01-01	453	19677	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
712.19	2019-01-01	168	6943	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
513.61	2019-01-01	75	5542	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1369.35	2019-01-01	432	14419	W2U3Z	NHS NORTH WEST LONDON
361.18	2019-01-01	132	4142	X2C4Y	NHS KIRKLEES
1164.97	2019-02-01	235	11631	00L	NHS NORTHUMBERLAND
493.2	2019-02-01	74	5066	00N	NHS SOUTH TYNESIDE
710.73	2019-02-01	164	7289	00P	NHS SUNDERLAND
101.17	2019-02-01	37	1158	00Q	NHS BLACKBURN WITH DARWEN
102.03	2019-02-01	42	1276	00R	NHS BLACKPOOL
339.42	2019-02-01	108	3445	00T	NHS BOLTON
353.35	2019-02-01	58	3436	00V	NHS BURY
111.97	2019-02-01	44	1412	00X	NHS CHORLEY AND SOUTH RIBBLE
205.25	2019-02-01	80	2707	00Y	NHS OLDHAM
271.99	2019-02-01	82	2962	01A	NHS EAST LANCASHIRE
445.72	2019-02-01	91	4809	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
115.97	2019-02-01	59	1442	01E	NHS GREATER PRESTON
23.42	2019-02-01	12	341	01F	NHS HALTON
283.67	2019-02-01	117	2864	01G	NHS SALFORD
904.79	2019-02-01	170	9091	01H	NHS NORTH CUMBRIA
65.77	2019-02-01	30	838	01J	NHS KNOWSLEY
153.58	2019-02-01	69	1988	01K	NHS MORECAMBE BAY
52.06	2019-02-01	19	656	01T	NHS SOUTH SEFTON
45.39	2019-02-01	18	612	01V	NHS SOUTHPORT AND FORMBY
459.58	2019-02-01	147	4609	01W	NHS STOCKPORT
83.91	2019-02-01	24	1028	01X	NHS ST HELENS
165.64	2019-02-01	63	2104	01Y	NHS TAMESIDE AND GLOSSOP
233.46	2019-02-01	127	2737	02A	NHS TRAFFORD
101.22	2019-02-01	29	1094	02E	NHS WARRINGTON
21.39	2019-02-01	7	276	02G	NHS WEST LANCASHIRE
356.28	2019-02-01	101	3352	02H	NHS WIGAN BOROUGH
98.95	2019-02-01	57	1252	02M	NHS FYLDE AND WYRE
193.64	2019-02-01	33	1886	02P	NHS BARNSLEY
45.05	2019-02-01	16	528	02Q	NHS BASSETLAW
204.08	2019-02-01	41	1848	02T	NHS CALDERDALE
182.22	2019-02-01	36	2016	02X	NHS DONCASTER
367.34	2019-02-01	116	3840	02Y	NHS EAST RIDING OF YORKSHIRE
485.39	2019-02-01	107	4676	03F	NHS HULL
116.61	2019-02-01	30	1268	03H	NHS NORTH EAST LINCOLNSHIRE
187.35	2019-02-01	29	2202	03K	NHS NORTH LINCOLNSHIRE
251.67	2019-02-01	46	2781	03L	NHS ROTHERHAM
698.63	2019-02-01	134	7176	03N	NHS SHEFFIELD
267.5	2019-02-01	58	2683	03Q	NHS VALE OF YORK
500.6	2019-02-01	107	5043	03R	NHS WAKEFIELD
419.37	2019-02-01	80	4514	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
388.97	2019-02-01	105	4419	04C	NHS LEICESTER CITY
512.06	2019-02-01	103	5628	04V	NHS WEST LEICESTERSHIRE
147.84	2019-02-01	28	1512	04Y	NHS CANNOCK CHASE
187.9	2019-02-01	30	2052	05D	NHS EAST STAFFORDSHIRE
173.46	2019-02-01	64	2048	05G	NHS NORTH STAFFORDSHIRE
213.58	2019-02-01	54	2479	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
96.31	2019-02-01	26	1116	05V	NHS STAFFORD AND SURROUNDS
277.26	2019-02-01	84	3123	05W	NHS STOKE ON TRENT
1003.73	2019-02-01	248	9668	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
382.47	2019-02-01	120	3754	06K	NHS EAST AND NORTH HERTFORDSHIRE
289.46	2019-02-01	86	2791	06L	NHS IPSWICH AND EAST SUFFOLK
328.51	2019-02-01	94	3500	06N	NHS HERTS VALLEYS
270.33	2019-02-01	89	2641	06Q	NHS MID ESSEX
193.4	2019-02-01	75	1698	06T	NHS NORTH EAST ESSEX
87.15	2019-02-01	24	932	07G	NHS THURROCK
256.55	2019-02-01	60	2093	07H	NHS WEST ESSEX
408	2019-02-01	103	3730	07K	NHS WEST SUFFOLK
97.21	2019-02-01	57	1314	09D	NHS BRIGHTON AND HOVE
336.36	2019-02-01	108	3590	10Q	NHS OXFORDSHIRE
147.12	2019-02-01	61	1498	10R	NHS PORTSMOUTH
441.2	2019-02-01	156	5326	11J	NHS DORSET
327.49	2019-02-01	127	4025	11M	NHS GLOUCESTERSHIRE
290.85	2019-02-01	81	2780	11N	NHS KERNOW
801	2019-02-01	167	7218	11X	NHS SOMERSET
116.27	2019-02-01	46	1482	12F	NHS WIRRAL
2057.25	2019-02-01	406	20753	13T	NHS NEWCASTLE GATESHEAD
989.67	2019-02-01	243	9954	14L	NHS MANCHESTER
372.93	2019-02-01	89	3985	14Y	NHS BUCKINGHAMSHIRE
407	2019-02-01	114	3989	15A	NHS BERKSHIRE WEST
1130.72	2019-02-01	254	9955	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2590.89	2019-02-01	326	28016	15E	NHS BIRMINGHAM AND SOLIHULL
662.65	2019-02-01	191	7363	15F	NHS LEEDS
868.22	2019-02-01	214	9673	15M	NHS DERBY AND DERBYSHIRE
1059.37	2019-02-01	279	11142	15N	NHS DEVON
1930.13	2019-02-01	257	19592	16C	NHS TEES VALLEY
1229.31	2019-02-01	188	12318	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
1075.06	2019-02-01	208	8644	26A	NHS NORFOLK AND WAVENEY
535.75	2019-02-01	186	6442	27D	NHS CHESHIRE
493.01	2019-02-01	144	5774	36J	NHS BRADFORD DISTRICT AND CRAVEN
782.01	2019-02-01	251	8765	36L	NHS SOUTH WEST LONDON
312.09	2019-02-01	63	3168	42D	NHS NORTH YORKSHIRE
881.64	2019-02-01	284	10016	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
355.33	2019-02-01	117	3890	70F	NHS WEST SUSSEX
562.92	2019-02-01	165	6034	71E	NHS LINCOLNSHIRE
952.63	2019-02-01	305	10783	72Q	NHS SOUTH EAST LONDON
432.99	2019-02-01	118	4223	78H	NHS NORTHAMPTONSHIRE
1365.2	2019-02-01	215	13969	84H	NHS COUNTY DURHAM
1118.04	2019-02-01	373	13041	91Q	NHS KENT AND MEDWAY
475.75	2019-02-01	121	5496	92A	NHS SURREY HEARTLANDS
598.24	2019-02-01	173	6080	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
1088.31	2019-02-01	334	10305	93C	NHS NORTH CENTRAL LONDON
334.7	2019-02-01	99	4044	97R	NHS EAST SUSSEX
380.18	2019-02-01	99	3902	99A	NHS LIVERPOOL
950.82	2019-02-01	185	9830	99C	NHS NORTH TYNESIDE
272.13	2019-02-01	52	2802	99E	NHS BASILDON AND BRENTWOOD
211.92	2019-02-01	33	1690	99F	NHS CASTLE POINT AND ROCHFORD
89.1	2019-02-01	22	1145	99G	NHS SOUTHEND
1196.71	2019-02-01	338	12437	A3A8R	NHS NORTH EAST LONDON
1189.09	2019-02-01	192	12947	B2M3M	NHS COVENTRY AND WARWICKSHIRE
2193.39	2019-02-01	320	24091	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
457.61	2019-02-01	103	4605	D4U1Y	NHS FRIMLEY
1621.43	2019-02-01	379	15878	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
517.53	2019-02-01	156	5068	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
445.25	2019-02-01	70	4822	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
1360.55	2019-02-01	374	14055	W2U3Z	NHS NORTH WEST LONDON
367	2019-02-01	105	3620	X2C4Y	NHS KIRKLEES
1119.59	2019-03-01	218	11348	00L	NHS NORTHUMBERLAND
429.44	2019-03-01	74	4527	00N	NHS SOUTH TYNESIDE
791.29	2019-03-01	164	8312	00P	NHS SUNDERLAND
110.09	2019-03-01	44	1319	00Q	NHS BLACKBURN WITH DARWEN
126.71	2019-03-01	52	1564	00R	NHS BLACKPOOL
326.79	2019-03-01	104	3546	00T	NHS BOLTON
325.96	2019-03-01	75	3316	00V	NHS BURY
168.27	2019-03-01	54	1764	00X	NHS CHORLEY AND SOUTH RIBBLE
248.38	2019-03-01	92	3022	00Y	NHS OLDHAM
290.03	2019-03-01	79	3027	01A	NHS EAST LANCASHIRE
378.42	2019-03-01	91	4370	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
120.37	2019-03-01	59	1508	01E	NHS GREATER PRESTON
35.94	2019-03-01	18	463	01F	NHS HALTON
352.41	2019-03-01	141	3912	01G	NHS SALFORD
912.52	2019-03-01	170	8933	01H	NHS NORTH CUMBRIA
56.13	2019-03-01	25	666	01J	NHS KNOWSLEY
191.08	2019-03-01	84	2539	01K	NHS MORECAMBE BAY
95.3	2019-03-01	19	792	01T	NHS SOUTH SEFTON
40.95	2019-03-01	17	546	01V	NHS SOUTHPORT AND FORMBY
421.25	2019-03-01	144	3982	01W	NHS STOCKPORT
95.41	2019-03-01	28	1040	01X	NHS ST HELENS
162.13	2019-03-01	65	1996	01Y	NHS TAMESIDE AND GLOSSOP
229.85	2019-03-01	125	2790	02A	NHS TRAFFORD
61.18	2019-03-01	20	610	02E	NHS WARRINGTON
20.32	2019-03-01	18	278	02G	NHS WEST LANCASHIRE
391.3	2019-03-01	118	3965	02H	NHS WIGAN BOROUGH
99.5	2019-03-01	53	1232	02M	NHS FYLDE AND WYRE
175.08	2019-03-01	35	1676	02P	NHS BARNSLEY
53.77	2019-03-01	15	720	02Q	NHS BASSETLAW
187.59	2019-03-01	46	2020	02T	NHS CALDERDALE
223.61	2019-03-01	44	2398	02X	NHS DONCASTER
423.7	2019-03-01	114	4564	02Y	NHS EAST RIDING OF YORKSHIRE
456.06	2019-03-01	112	4618	03F	NHS HULL
155.57	2019-03-01	30	1754	03H	NHS NORTH EAST LINCOLNSHIRE
161.64	2019-03-01	31	2014	03K	NHS NORTH LINCOLNSHIRE
212.72	2019-03-01	40	2397	03L	NHS ROTHERHAM
720.57	2019-03-01	174	7622	03N	NHS SHEFFIELD
196.67	2019-03-01	56	2268	03Q	NHS VALE OF YORK
425.92	2019-03-01	107	4768	03R	NHS WAKEFIELD
374.46	2019-03-01	79	3788	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
497.48	2019-03-01	107	5213	04C	NHS LEICESTER CITY
462.06	2019-03-01	99	4765	04V	NHS WEST LEICESTERSHIRE
254.73	2019-03-01	38	2493	04Y	NHS CANNOCK CHASE
208.27	2019-03-01	35	2352	05D	NHS EAST STAFFORDSHIRE
339.17	2019-03-01	99	3956	05G	NHS NORTH STAFFORDSHIRE
210.57	2019-03-01	55	2362	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
280.17	2019-03-01	41	3060	05V	NHS STAFFORD AND SURROUNDS
426.81	2019-03-01	147	4815	05W	NHS STOKE ON TRENT
950.15	2019-03-01	252	9277	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
588.57	2019-03-01	149	5641	06K	NHS EAST AND NORTH HERTFORDSHIRE
246.75	2019-03-01	87	2385	06L	NHS IPSWICH AND EAST SUFFOLK
408.12	2019-03-01	111	4503	06N	NHS HERTS VALLEYS
276.87	2019-03-01	88	2712	06Q	NHS MID ESSEX
243.84	2019-03-01	87	2004	06T	NHS NORTH EAST ESSEX
172.09	2019-03-01	27	1708	07G	NHS THURROCK
159.04	2019-03-01	58	1592	07H	NHS WEST ESSEX
367.3	2019-03-01	93	3286	07K	NHS WEST SUFFOLK
120.7	2019-03-01	62	1290	09D	NHS BRIGHTON AND HOVE
464.67	2019-03-01	125	4444	10Q	NHS OXFORDSHIRE
188.98	2019-03-01	71	1998	10R	NHS PORTSMOUTH
571.94	2019-03-01	180	6214	11J	NHS DORSET
366.6	2019-03-01	131	4471	11M	NHS GLOUCESTERSHIRE
453.96	2019-03-01	100	4555	11N	NHS KERNOW
1012.55	2019-03-01	201	8978	11X	NHS SOMERSET
142.39	2019-03-01	53	1738	12F	NHS WIRRAL
1733.13	2019-03-01	408	17296	13T	NHS NEWCASTLE GATESHEAD
867.02	2019-03-01	239	8727	14L	NHS MANCHESTER
254.31	2019-03-01	91	2744	14Y	NHS BUCKINGHAMSHIRE
438.83	2019-03-01	127	4690	15A	NHS BERKSHIRE WEST
1215.47	2019-03-01	278	10094	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
2802.07	2019-03-01	382	30434	15E	NHS BIRMINGHAM AND SOLIHULL
737.63	2019-03-01	215	8397	15F	NHS LEEDS
972.96	2019-03-01	232	10749	15M	NHS DERBY AND DERBYSHIRE
1188.41	2019-03-01	297	13013	15N	NHS DEVON
