actual_cost	date	items	quantity	row_id	row_name
2873.76	2018-12-01	2783	112027	09D	NHS BRIGHTON AND HOVE
8066.49	2018-12-01	7327	350896	10Q	NHS OXFORDSHIRE
3086.68	2018-12-01	2868	152955	10R	NHS PORTSMOUTH
10023.48	2018-12-01	9111	423169	11J	NHS DORSET
9289.64	2018-12-01	8445	389222	11M	NHS GLOUCESTERSHIRE
7867.06	2018-12-01	7098	327987	11N	NHS KERNOW
8163.34	2018-12-01	7129	366521	11X	NHS SOMERSET
5633.72	2018-12-01	5537	236740	12F	NHS WIRRAL
7656.9	2018-12-01	7293	329222	13T	NHS NEWCASTLE GATESHEAD
10627.57	2018-12-01	9426	468468	14L	NHS MANCHESTER
9412.73	2018-12-01	8279	425258	14Y	NHS BUCKINGHAMSHIRE
7539.43	2018-12-01	6404	327180	15A	NHS BERKSHIRE WEST
11403.3	2018-12-01	10389	482441	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
25955.67	2018-12-01	23772	1260127	15E	NHS BIRMINGHAM AND SOLIHULL
12687.58	2018-12-01	12808	587742	15F	NHS LEEDS
13842.59	2018-12-01	12679	600452	15M	NHS DERBY AND DERBYSHIRE
18344.47	2018-12-01	16176	781285	15N	NHS DEVON
10924.44	2018-12-01	10528	454859	16C	NHS TEES VALLEY
16079.44	2018-12-01	13103	649971	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
16425.78	2018-12-01	14930	720505	26A	NHS NORFOLK AND WAVENEY
11286.76	2018-12-01	10475	483225	27D	NHS CHESHIRE
10714.05	2018-12-01	9778	494697	36J	NHS BRADFORD DISTRICT AND CRAVEN
23417.04	2018-12-01	20603	1037355	36L	NHS SOUTH WEST LONDON
5985.11	2018-12-01	5562	240131	42D	NHS NORTH YORKSHIRE
13691.91	2018-12-01	13035	616038	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12179.86	2018-12-01	11142	505184	70F	NHS WEST SUSSEX
12978.43	2018-12-01	12146	556033	71E	NHS LINCOLNSHIRE
24642.68	2018-12-01	21477	1099590	72Q	NHS SOUTH EAST LONDON
10043.12	2018-12-01	9638	473976	78H	NHS NORTHAMPTONSHIRE
10814.22	2018-12-01	8917	386392	84H	NHS COUNTY DURHAM
34605.9	2018-12-01	30698	1562201	91Q	NHS KENT AND MEDWAY
18114.87	2018-12-01	15460	820021	92A	NHS SURREY HEARTLANDS
11430.76	2018-12-01	10288	502151	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
20388.77	2018-12-01	17492	927901	93C	NHS NORTH CENTRAL LONDON
9401.35	2018-12-01	7924	382203	97R	NHS EAST SUSSEX
9380.16	2018-12-01	9059	385580	99A	NHS LIVERPOOL
3136.54	2018-12-01	2998	129740	99C	NHS NORTH TYNESIDE
6058.47	2018-12-01	5648	271749	99E	NHS BASILDON AND BRENTWOOD
3045.64	2018-12-01	2977	127665	99F	NHS CASTLE POINT AND ROCHFORD
3754.51	2018-12-01	3576	176831	99G	NHS SOUTHEND
38832.09	2018-12-01	32788	1881746	A3A8R	NHS NORTH EAST LONDON
15812.48	2018-12-01	13994	669679	B2M3M	NHS COVENTRY AND WARWICKSHIRE
22498.34	2018-12-01	19902	1150471	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
13988.71	2018-12-01	11801	676289	D4U1Y	NHS FRIMLEY
22268.15	2018-12-01	18278	999270	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
17550.66	2018-12-01	16022	839834	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
6897.46	2018-12-01	6228	287890	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
33471.99	2018-12-01	30294	1578826	W2U3Z	NHS NORTH WEST LONDON
9325.68	2018-12-01	8596	417597	X2C4Y	NHS KIRKLEES
5957.38	2019-01-01	5645	211082	00L	NHS NORTHUMBERLAND
3022.23	2019-01-01	2777	104323	00N	NHS SOUTH TYNESIDE
5342.16	2019-01-01	5338	208624	00P	NHS SUNDERLAND
3687.21	2019-01-01	3673	154295	00Q	NHS BLACKBURN WITH DARWEN
3676.89	2019-01-01	3510	150523	00R	NHS BLACKPOOL
6525.99	2019-01-01	6173	266215	00T	NHS BOLTON
4194.44	2019-01-01	4033	171801	00V	NHS BURY
3081.26	2019-01-01	3153	125865	00X	NHS CHORLEY AND SOUTH RIBBLE
6078.92	2019-01-01	5985	261534	00Y	NHS OLDHAM
7178.36	2019-01-01	7103	293214	01A	NHS EAST LANCASHIRE
4326.03	2019-01-01	4188	188021	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
4000.84	2019-01-01	3928	180120	01E	NHS GREATER PRESTON
3077.23	2019-01-01	2954	124487	01F	NHS HALTON
5217.04	2019-01-01	4608	190079	01G	NHS SALFORD
6033.97	2019-01-01	5875	227087	01H	NHS NORTH CUMBRIA
3805.71	2019-01-01	3664	150960	01J	NHS KNOWSLEY
5436.23	2019-01-01	5189	199918	01K	NHS MORECAMBE BAY
3812.93	2019-01-01	3772	150938	01T	NHS SOUTH SEFTON
2943.19	2019-01-01	2792	122650	01V	NHS SOUTHPORT AND FORMBY
5810.67	2019-01-01	5656	237522	01W	NHS STOCKPORT
4609.1	2019-01-01	4381	193177	01X	NHS ST HELENS
4170.42	2019-01-01	4334	167875	01Y	NHS TAMESIDE AND GLOSSOP
3829.86	2019-01-01	3644	159970	02A	NHS TRAFFORD
4144.13	2019-01-01	3918	164653	02E	NHS WARRINGTON
1675.08	2019-01-01	1556	60606	02G	NHS WEST LANCASHIRE
6830.25	2019-01-01	6629	265435	02H	NHS WIGAN BOROUGH
3435.95	2019-01-01	3364	122903	02M	NHS FYLDE AND WYRE
4986.25	2019-01-01	4937	181964	02P	NHS BARNSLEY
2211.55	2019-01-01	2290	83373	02Q	NHS BASSETLAW
4247.99	2019-01-01	4119	160225	02T	NHS CALDERDALE
6714.59	2019-01-01	6631	254321	02X	NHS DONCASTER
5742.67	2019-01-01	5706	211019	02Y	NHS EAST RIDING OF YORKSHIRE
5672.42	2019-01-01	5766	236939	03F	NHS HULL
3413.81	2019-01-01	3272	122272	03H	NHS NORTH EAST LINCOLNSHIRE
3510.68	2019-01-01	3306	125911	03K	NHS NORTH LINCOLNSHIRE
4828.7	2019-01-01	4806	192521	03L	NHS ROTHERHAM
9619.71	2019-01-01	9344	379383	03N	NHS SHEFFIELD
4971.24	2019-01-01	4889	183573	03Q	NHS VALE OF YORK
7808.6	2019-01-01	7746	309106	03R	NHS WAKEFIELD
4682.67	2019-01-01	4878	183548	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
5301.12	2019-01-01	5829	241164	04C	NHS LEICESTER CITY
5428.89	2019-01-01	5652	208970	04V	NHS WEST LEICESTERSHIRE
3136.73	2019-01-01	2650	122779	04Y	NHS CANNOCK CHASE
2714.48	2019-01-01	2459	113239	05D	NHS EAST STAFFORDSHIRE
3892.36	2019-01-01	3621	167889	05G	NHS NORTH STAFFORDSHIRE
4002.75	2019-01-01	3685	157194	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2917.82	2019-01-01	2352	102954	05V	NHS STAFFORD AND SURROUNDS
5163.76	2019-01-01	4964	218596	05W	NHS STOKE ON TRENT
14061.98	2019-01-01	13431	616871	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
9588.19	2019-01-01	9305	405632	06K	NHS EAST AND NORTH HERTFORDSHIRE
7637.97	2019-01-01	7259	278651	06L	NHS IPSWICH AND EAST SUFFOLK
10180.93	2019-01-01	9239	430199	06N	NHS HERTS VALLEYS
6515.68	2019-01-01	6515	277122	06Q	NHS MID ESSEX
7932.44	2019-01-01	7358	334413	06T	NHS NORTH EAST ESSEX
3589.34	2019-01-01	3542	152741	07G	NHS THURROCK
6597.47	2019-01-01	6174	287956	07H	NHS WEST ESSEX
5282.47	2019-01-01	4756	199693	07K	NHS WEST SUFFOLK
3334.98	2019-01-01	3330	124007	09D	NHS BRIGHTON AND HOVE
8813.21	2019-01-01	8259	354051	10Q	NHS OXFORDSHIRE
3241.33	2019-01-01	3195	145161	10R	NHS PORTSMOUTH
11141.68	2019-01-01	10552	441291	11J	NHS DORSET
9942.81	2019-01-01	9323	371719	11M	NHS GLOUCESTERSHIRE
8644.28	2019-01-01	8149	316351	11N	NHS KERNOW
8972.71	2019-01-01	8080	352124	11X	NHS SOMERSET
6425.68	2019-01-01	6501	255430	12F	NHS WIRRAL
8466.55	2019-01-01	8365	344016	13T	NHS NEWCASTLE GATESHEAD
11812	2019-01-01	11103	495903	14L	NHS MANCHESTER
9628.46	2019-01-01	8816	402100	14Y	NHS BUCKINGHAMSHIRE
7707.21	2019-01-01	6831	319445	15A	NHS BERKSHIRE WEST
12969.86	2019-01-01	11759	471205	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
27571.9	2019-01-01	26603	1209312	15E	NHS BIRMINGHAM AND SOLIHULL
12789.09	2019-01-01	13385	522625	15F	NHS LEEDS
16016.49	2019-01-01	15456	628747	15M	NHS DERBY AND DERBYSHIRE
19721.26	2019-01-01	18035	741493	15N	NHS DEVON
13122.86	2019-01-01	13349	514705	16C	NHS TEES VALLEY
16491.25	2019-01-01	14279	599359	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
17918.68	2019-01-01	16871	706909	26A	NHS NORFOLK AND WAVENEY
12943.87	2019-01-01	12433	504759	27D	NHS CHESHIRE
10346.06	2019-01-01	9732	428625	36J	NHS BRADFORD DISTRICT AND CRAVEN
24905.16	2019-01-01	22850	1040009	36L	NHS SOUTH WEST LONDON
6672.41	2019-01-01	6559	243968	42D	NHS NORTH YORKSHIRE
15898.84	2019-01-01	15540	643113	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
14133.74	2019-01-01	13388	565840	70F	NHS WEST SUSSEX
14654	2019-01-01	14133	566137	71E	NHS LINCOLNSHIRE
27221.59	2019-01-01	24542	1136971	72Q	NHS SOUTH EAST LONDON
10580.05	2019-01-01	10530	459548	78H	NHS NORTHAMPTONSHIRE
10289.77	2019-01-01	9977	383635	84H	NHS COUNTY DURHAM
35869.55	2019-01-01	32844	1510149	91Q	NHS KENT AND MEDWAY
19791.66	2019-01-01	17511	863291	92A	NHS SURREY HEARTLANDS
12413.32	2019-01-01	11698	489184	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
21324.51	2019-01-01	19189	887426	93C	NHS NORTH CENTRAL LONDON
10888.37	2019-01-01	9510	422192	97R	NHS EAST SUSSEX
10256.3	2019-01-01	10040	402731	99A	NHS LIVERPOOL
3802.75	2019-01-01	3724	143436	99C	NHS NORTH TYNESIDE
6497.4	2019-01-01	6068	273419	99E	NHS BASILDON AND BRENTWOOD
3290.91	2019-01-01	3316	128371	99F	NHS CASTLE POINT AND ROCHFORD
3698.48	2019-01-01	3681	160699	99G	NHS SOUTHEND
39518.86	2019-01-01	35243	1754138	A3A8R	NHS NORTH EAST LONDON
17408.28	2019-01-01	15918	670689	B2M3M	NHS COVENTRY AND WARWICKSHIRE
23300.02	2019-01-01	21287	1042182	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
14004.34	2019-01-01	12509	616415	D4U1Y	NHS FRIMLEY
22576.54	2019-01-01	19683	957744	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
19244.97	2019-01-01	18066	851670	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
7724.95	2019-01-01	7124	300625	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
35105.71	2019-01-01	32923	1519547	W2U3Z	NHS NORTH WEST LONDON
10743.95	2019-01-01	10046	438543	X2C4Y	NHS KIRKLEES
4662.16	2019-02-01	4240	185337	00L	NHS NORTHUMBERLAND
2136.5	2019-02-01	1855	79789	00N	NHS SOUTH TYNESIDE
3781.82	2019-02-01	3598	153578	00P	NHS SUNDERLAND
2829.97	2019-02-01	2777	126735	00Q	NHS BLACKBURN WITH DARWEN
2739.36	2019-02-01	2571	119196	00R	NHS BLACKPOOL
5358.08	2019-02-01	5012	237943	00T	NHS BOLTON
3254.33	2019-02-01	3045	146210	00V	NHS BURY
2334.09	2019-02-01	2293	106040	00X	NHS CHORLEY AND SOUTH RIBBLE
4648.18	2019-02-01	4500	219038	00Y	NHS OLDHAM
5756.25	2019-02-01	5512	259476	01A	NHS EAST LANCASHIRE
3176.81	2019-02-01	3001	145934	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
3300.12	2019-02-01	2980	151494	01E	NHS GREATER PRESTON
2329.61	2019-02-01	2144	103567	01F	NHS HALTON
4297.78	2019-02-01	3852	185253	01G	NHS SALFORD
4981.87	2019-02-01	4792	201361	01H	NHS NORTH CUMBRIA
2954.8	2019-02-01	2750	132835	01J	NHS KNOWSLEY
3973.78	2019-02-01	3680	157249	01K	NHS MORECAMBE BAY
2871.66	2019-02-01	2777	124570	01T	NHS SOUTH SEFTON
2183.27	2019-02-01	2006	102806	01V	NHS SOUTHPORT AND FORMBY
4337.18	2019-02-01	4111	196274	01W	NHS STOCKPORT
3484.85	2019-02-01	3239	160161	01X	NHS ST HELENS
3244.06	2019-02-01	3165	141695	01Y	NHS TAMESIDE AND GLOSSOP
3111.97	2019-02-01	2887	139732	02A	NHS TRAFFORD
3392.34	2019-02-01	3151	152345	02E	NHS WARRINGTON
1369.04	2019-02-01	1227	54395	02G	NHS WEST LANCASHIRE
5428.52	2019-02-01	5086	234852	02H	NHS WIGAN BOROUGH
2448.9	2019-02-01	2394	105675	02M	NHS FYLDE AND WYRE
3914.24	2019-02-01	3675	159746	02P	NHS BARNSLEY
1779.32	2019-02-01	1779	76530	02Q	NHS BASSETLAW
3418.5	2019-02-01	3252	140907	02T	NHS CALDERDALE
5142.21	2019-02-01	4864	217290	02X	NHS DONCASTER
4412.16	2019-02-01	4232	184521	02Y	NHS EAST RIDING OF YORKSHIRE
4305.82	2019-02-01	4240	195890	03F	NHS HULL
2686.46	2019-02-01	2485	106297	03H	NHS NORTH EAST LINCOLNSHIRE
2687.33	2019-02-01	2480	107090	03K	NHS NORTH LINCOLNSHIRE
3626.33	2019-02-01	3541	157238	03L	NHS ROTHERHAM
7884.2	2019-02-01	7323	338557	03N	NHS SHEFFIELD
3919.54	2019-02-01	3678	164037	03Q	NHS VALE OF YORK
6306.63	2019-02-01	5997	272298	03R	NHS WAKEFIELD
3732.46	2019-02-01	3883	171383	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
4687.84	2019-02-01	4897	233375	04C	NHS LEICESTER CITY
4359.97	2019-02-01	4332	186598	04V	NHS WEST LEICESTERSHIRE
2331.24	2019-02-01	2002	103750	04Y	NHS CANNOCK CHASE
2075.39	2019-02-01	1826	92293	05D	NHS EAST STAFFORDSHIRE
3147.36	2019-02-01	2839	153839	05G	NHS NORTH STAFFORDSHIRE
3158.01	2019-02-01	2860	133735	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2362.06	2019-02-01	1801	90405	05V	NHS STAFFORD AND SURROUNDS
4378.32	2019-02-01	3976	218770	05W	NHS STOKE ON TRENT
13389.1	2019-02-01	12230	631297	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
8632.23	2019-02-01	8105	400702	06K	NHS EAST AND NORTH HERTFORDSHIRE
5935.71	2019-02-01	5506	244569	06L	NHS IPSWICH AND EAST SUFFOLK
9113.95	2019-02-01	7851	419494	06N	NHS HERTS VALLEYS
5615.75	2019-02-01	5551	252331	06Q	NHS MID ESSEX
6424.37	2019-02-01	5858	287542	06T	NHS NORTH EAST ESSEX
3066.7	2019-02-01	2964	144803	07G	NHS THURROCK
5756.53	2019-02-01	5279	272180	07H	NHS WEST ESSEX
4245.34	2019-02-01	3803	183392	07K	NHS WEST SUFFOLK
2874.15	2019-02-01	2761	112052	09D	NHS BRIGHTON AND HOVE
7709.87	2019-02-01	6903	353403	10Q	NHS OXFORDSHIRE
2897.02	2019-02-01	2780	140039	10R	NHS PORTSMOUTH
9142.69	2019-02-01	8522	398350	11J	NHS DORSET
8028.13	2019-02-01	7209	334722	11M	NHS GLOUCESTERSHIRE
7523.85	2019-02-01	6462	293058	11N	NHS KERNOW
6957.61	2019-02-01	6115	297187	11X	NHS SOMERSET
4960.24	2019-02-01	4736	212588	12F	NHS WIRRAL
6444.12	2019-02-01	6197	281487	13T	NHS NEWCASTLE GATESHEAD
9770.15	2019-02-01	8752	453826	14L	NHS MANCHESTER
7905.68	2019-02-01	6874	358354	14Y	NHS BUCKINGHAMSHIRE
6773.62	2019-02-01	5807	312132	15A	NHS BERKSHIRE WEST
10241.87	2019-02-01	9406	437498	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
22361.02	2019-02-01	21181	1067865	15E	NHS BIRMINGHAM AND SOLIHULL
10218.87	2019-02-01	10476	457359	15F	NHS LEEDS
12461.77	2019-02-01	11418	530632	15M	NHS DERBY AND DERBYSHIRE
16452.15	2019-02-01	14941	688913	15N	NHS DEVON
10098.4	2019-02-01	10026	426813	16C	NHS TEES VALLEY
14258.77	2019-02-01	11399	541766	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
16122.02	2019-02-01	14757	689375	26A	NHS NORFOLK AND WAVENEY
10171.24	2019-02-01	9457	451222	27D	NHS CHESHIRE
9206.67	2019-02-01	8437	407477	36J	NHS BRADFORD DISTRICT AND CRAVEN
22215.9	2019-02-01	19742	1027490	36L	NHS SOUTH WEST LONDON
5317.64	2019-02-01	4893	209952	42D	NHS NORTH YORKSHIRE
12244.34	2019-02-01	11733	559029	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12102.95	2019-02-01	11087	519756	70F	NHS WEST SUSSEX
11894.86	2019-02-01	11352	511629	71E	NHS LINCOLNSHIRE
23706.32	2019-02-01	20840	1074075	72Q	NHS SOUTH EAST LONDON
9415.56	2019-02-01	9157	452137	78H	NHS NORTHAMPTONSHIRE
9266.98	2019-02-01	7824	324256	84H	NHS COUNTY DURHAM
30174.3	2019-02-01	27143	1363803	91Q	NHS KENT AND MEDWAY
16987.03	2019-02-01	14699	808344	92A	NHS SURREY HEARTLANDS
10482.34	2019-02-01	9800	459531	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
18978.68	2019-02-01	16414	847311	93C	NHS NORTH CENTRAL LONDON
9109.82	2019-02-01	7888	387565	97R	NHS EAST SUSSEX
8131.38	2019-02-01	7759	355273	99A	NHS LIVERPOOL
2975.39	2019-02-01	2837	124779	99C	NHS NORTH TYNESIDE
5554.38	2019-02-01	5223	258048	99E	NHS BASILDON AND BRENTWOOD
2616.01	2019-02-01	2628	107673	99F	NHS CASTLE POINT AND ROCHFORD
3172.86	2019-02-01	2982	149912	99G	NHS SOUTHEND
33824.56	2019-02-01	29087	1589404	A3A8R	NHS NORTH EAST LONDON
15001.23	2019-02-01	13422	646696	B2M3M	NHS COVENTRY AND WARWICKSHIRE
18713.9	2019-02-01	16791	928779	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
12767.05	2019-02-01	10910	618023	D4U1Y	NHS FRIMLEY
21416.83	2019-02-01	17684	986964	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
16130.94	2019-02-01	14881	779517	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
6479.19	2019-02-01	5953	280096	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
32025.58	2019-02-01	29051	1505020	W2U3Z	NHS NORTH WEST LONDON
8025.96	2019-02-01	7483	351502	X2C4Y	NHS KIRKLEES
4345.09	2019-03-01	3922	171006	00L	NHS NORTHUMBERLAND
1905.58	2019-03-01	1597	67830	00N	NHS SOUTH TYNESIDE
3380.94	2019-03-01	3103	137174	00P	NHS SUNDERLAND
2611.45	2019-03-01	2527	120553	00Q	NHS BLACKBURN WITH DARWEN
2466.53	2019-03-01	2296	107692	00R	NHS BLACKPOOL
4832.45	2019-03-01	4452	225601	00T	NHS BOLTON
2770.58	2019-03-01	2522	126811	00V	NHS BURY
2114.73	2019-03-01	2071	96535	00X	NHS CHORLEY AND SOUTH RIBBLE
4036.34	2019-03-01	3925	197867	00Y	NHS OLDHAM
5300.26	2019-03-01	4965	249790	01A	NHS EAST LANCASHIRE
2737.34	2019-03-01	2568	132235	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
2910.04	2019-03-01	2810	141025	01E	NHS GREATER PRESTON
1908.82	2019-03-01	1780	83280	01F	NHS HALTON
4043.93	2019-03-01	3323	154912	01G	NHS SALFORD
4134.56	2019-03-01	3819	172719	01H	NHS NORTH CUMBRIA
2678.96	2019-03-01	2421	122701	01J	NHS KNOWSLEY
3561.39	2019-03-01	3326	137811	01K	NHS MORECAMBE BAY
2712.64	2019-03-01	2542	119446	01T	NHS SOUTH SEFTON
1948.43	2019-03-01	1796	87152	01V	NHS SOUTHPORT AND FORMBY
3666.73	2019-03-01	3460	167186	01W	NHS STOCKPORT
3188.56	2019-03-01	2934	148194	01X	NHS ST HELENS
2951.31	2019-03-01	2824	129691	01Y	NHS TAMESIDE AND GLOSSOP
2618.23	2019-03-01	2410	119947	02A	NHS TRAFFORD
2638.36	2019-03-01	2391	119869	02E	NHS WARRINGTON
1272.08	2019-03-01	1141	53213	02G	NHS WEST LANCASHIRE
4556.47	2019-03-01	4384	202438	02H	NHS WIGAN BOROUGH
2176.35	2019-03-01	2080	91744	02M	NHS FYLDE AND WYRE
3341.87	2019-03-01	3059	143837	02P	NHS BARNSLEY
1460.91	2019-03-01	1458	60223	02Q	NHS BASSETLAW
3045.19	2019-03-01	2845	132373	02T	NHS CALDERDALE
4830.43	2019-03-01	4405	207707	02X	NHS DONCASTER
3856.62	2019-03-01	3684	163554	02Y	NHS EAST RIDING OF YORKSHIRE
3833.27	2019-03-01	3767	177579	03F	NHS HULL
2324.89	2019-03-01	2199	94394	03H	NHS NORTH EAST LINCOLNSHIRE
2093.6	2019-03-01	1940	80786	03K	NHS NORTH LINCOLNSHIRE
3298.34	2019-03-01	3173	140371	03L	NHS ROTHERHAM
7045.64	2019-03-01	6575	302718	03N	NHS SHEFFIELD
3301.67	2019-03-01	3183	134905	03Q	NHS VALE OF YORK
5472.01	2019-03-01	5130	242498	03R	NHS WAKEFIELD
3388.29	2019-03-01	3434	156333	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
4350.8	2019-03-01	4380	228759	04C	NHS LEICESTER CITY
3882.71	2019-03-01	3871	172643	04V	NHS WEST LEICESTERSHIRE
2102.49	2019-03-01	1736	90985	04Y	NHS CANNOCK CHASE
1917.09	2019-03-01	1659	88863	05D	NHS EAST STAFFORDSHIRE
2937.44	2019-03-01	2633	146171	05G	NHS NORTH STAFFORDSHIRE
2841.54	2019-03-01	2482	126614	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2045.02	2019-03-01	1779	92272	05V	NHS STAFFORD AND SURROUNDS
4060.75	2019-03-01	3631	208923	05W	NHS STOKE ON TRENT
10057.32	2019-03-01	9149	465388	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
7426.27	2019-03-01	6996	344686	06K	NHS EAST AND NORTH HERTFORDSHIRE
5525.6	2019-03-01	5073	229471	06L	NHS IPSWICH AND EAST SUFFOLK
8440.69	2019-03-01	7159	385264	06N	NHS HERTS VALLEYS
4808.18	2019-03-01	4607	219073	06Q	NHS MID ESSEX
