actual_cost	date	items	quantity	row_id	row_name
4499.99	2019-02-01	1001	25681	26A	NHS NORFOLK AND WAVENEY
4769.88	2019-02-01	542	13802	27D	NHS CHESHIRE
2295.82	2019-02-01	356	7707	36J	NHS BRADFORD DISTRICT AND CRAVEN
4848.7	2019-02-01	917	21520	36L	NHS SOUTH WEST LONDON
1628.35	2019-02-01	202	5451	42D	NHS NORTH YORKSHIRE
4588.02	2019-02-01	893	18657	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5674.1	2019-02-01	806	18527	70F	NHS WEST SUSSEX
2619.49	2019-02-01	629	15378	71E	NHS LINCOLNSHIRE
6886.98	2019-02-01	1290	32200	72Q	NHS SOUTH EAST LONDON
3061.01	2019-02-01	530	12353	78H	NHS NORTHAMPTONSHIRE
2486.76	2019-02-01	422	9527	84H	NHS COUNTY DURHAM
8694.76	2019-02-01	1754	35157	91Q	NHS KENT AND MEDWAY
4817.53	2019-02-01	841	20593	92A	NHS SURREY HEARTLANDS
5131.66	2019-02-01	937	21736	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
6284.65	2019-02-01	940	23472	93C	NHS NORTH CENTRAL LONDON
3192.03	2019-02-01	552	13570	97R	NHS EAST SUSSEX
2548.88	2019-02-01	451	9725	99A	NHS LIVERPOOL
844.87	2019-02-01	127	3003	99C	NHS NORTH TYNESIDE
1389.87	2019-02-01	274	6458	99E	NHS BASILDON AND BRENTWOOD
1143.61	2019-02-01	233	4939	99F	NHS CASTLE POINT AND ROCHFORD
984.76	2019-02-01	235	5178	99G	NHS SOUTHEND
8198.84	2019-02-01	1196	35659	A3A8R	NHS NORTH EAST LONDON
4606.92	2019-02-01	935	21882	B2M3M	NHS COVENTRY AND WARWICKSHIRE
5387.21	2019-02-01	821	17962	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
3968.52	2019-02-01	674	14603	D4U1Y	NHS FRIMLEY
10261.38	2019-02-01	2017	44923	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
4943.57	2019-02-01	939	20286	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
2506.95	2019-02-01	517	13005	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
9078.05	2019-02-01	1608	36092	W2U3Z	NHS NORTH WEST LONDON
1602.36	2019-02-01	291	6931	X2C4Y	NHS KIRKLEES
1186.24	2019-03-01	192	4279	00L	NHS NORTHUMBERLAND
488.5	2019-03-01	107	2581	00N	NHS SOUTH TYNESIDE
506.04	2019-03-01	135	2767	00P	NHS SUNDERLAND
764.04	2019-03-01	92	2686	00Q	NHS BLACKBURN WITH DARWEN
668.16	2019-03-01	120	2209	00R	NHS BLACKPOOL
1570.36	2019-03-01	244	6159	00T	NHS BOLTON
1227.65	2019-03-01	191	4777	00V	NHS BURY
697.63	2019-03-01	147	3385	00X	NHS CHORLEY AND SOUTH RIBBLE
2134.03	2019-03-01	270	6200	00Y	NHS OLDHAM
1911.09	2019-03-01	229	5647	01A	NHS EAST LANCASHIRE
1321.87	2019-03-01	196	4652	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
1206.66	2019-03-01	170	3653	01E	NHS GREATER PRESTON
642.79	2019-03-01	125	2155	01F	NHS HALTON
1077.86	2019-03-01	215	6083	01G	NHS SALFORD
1132.83	2019-03-01	226	4747	01H	NHS NORTH CUMBRIA
574.54	2019-03-01	148	3494	01J	NHS KNOWSLEY
2670.71	2019-03-01	296	7423	01K	NHS MORECAMBE BAY
1380.65	2019-03-01	144	5562	01T	NHS SOUTH SEFTON
542.51	2019-03-01	93	2628	01V	NHS SOUTHPORT AND FORMBY
2433.86	2019-03-01	300	8231	01W	NHS STOCKPORT
598.49	2019-03-01	135	3070	01X	NHS ST HELENS
890.87	2019-03-01	156	3584	01Y	NHS TAMESIDE AND GLOSSOP
1494.66	2019-03-01	231	6567	02A	NHS TRAFFORD
1138.14	2019-03-01	174	4255	02E	NHS WARRINGTON
475.54	2019-03-01	59	2238	02G	NHS WEST LANCASHIRE
1669.97	2019-03-01	277	7104	02H	NHS WIGAN BOROUGH
1416.25	2019-03-01	176	4389	02M	NHS FYLDE AND WYRE
845.39	2019-03-01	145	3782	02P	NHS BARNSLEY
282.62	2019-03-01	70	1281	02Q	NHS BASSETLAW
1090.58	2019-03-01	175	5153	02T	NHS CALDERDALE
1089.43	2019-03-01	190	4688	02X	NHS DONCASTER
887.57	2019-03-01	147	4026	02Y	NHS EAST RIDING OF YORKSHIRE
641.03	2019-03-01	124	3053	03F	NHS HULL
833.35	2019-03-01	157	3491	03H	NHS NORTH EAST LINCOLNSHIRE
568.66	2019-03-01	145	2927	03K	NHS NORTH LINCOLNSHIRE
788.53	2019-03-01	164	3752	03L	NHS ROTHERHAM
2080.15	2019-03-01	346	8723	03N	NHS SHEFFIELD
1333.86	2019-03-01	154	3916	03Q	NHS VALE OF YORK
1421.84	2019-03-01	237	6039	03R	NHS WAKEFIELD
1788.23	2019-03-01	309	7764	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
1610.01	2019-03-01	213	5282	04C	NHS LEICESTER CITY
1530.51	2019-03-01	299	7454	04V	NHS WEST LEICESTERSHIRE
1263.26	2019-03-01	141	3812	04Y	NHS CANNOCK CHASE
457.89	2019-03-01	130	2866	05D	NHS EAST STAFFORDSHIRE
1285.73	2019-03-01	220	4394	05G	NHS NORTH STAFFORDSHIRE
1088.1	2019-03-01	172	3651	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
841.05	2019-03-01	152	3511	05V	NHS STAFFORD AND SURROUNDS
1453.38	2019-03-01	230	4858	05W	NHS STOKE ON TRENT
7444.05	2019-03-01	1155	31151	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
3254.99	2019-03-01	537	13817	06K	NHS EAST AND NORTH HERTFORDSHIRE
2860.54	2019-03-01	386	10043	06L	NHS IPSWICH AND EAST SUFFOLK
2975.41	2019-03-01	631	13316	06N	NHS HERTS VALLEYS
1773.38	2019-03-01	497	9683	06Q	NHS MID ESSEX
2228.51	2019-03-01	425	9466	06T	NHS NORTH EAST ESSEX
714.86	2019-03-01	110	2978	07G	NHS THURROCK
1654.82	2019-03-01	299	7706	07H	NHS WEST ESSEX
1865.09	2019-03-01	290	7373	07K	NHS WEST SUFFOLK
2395.38	2019-03-01	229	5136	09D	NHS BRIGHTON AND HOVE
5784.18	2019-03-01	869	24663	10Q	NHS OXFORDSHIRE
1391.13	2019-03-01	236	5497	10R	NHS PORTSMOUTH
3693.49	2019-03-01	762	17223	11J	NHS DORSET
5587.25	2019-03-01	784	16024	11M	NHS GLOUCESTERSHIRE
5261.04	2019-03-01	834	15934	11N	NHS KERNOW
3077.11	2019-03-01	398	9731	11X	NHS SOMERSET
2466.33	2019-03-01	381	9605	12F	NHS WIRRAL
1533.26	2019-03-01	241	5808	13T	NHS NEWCASTLE GATESHEAD
