actual_cost	date	items	quantity	row_id	row_name
50419.89	2018-12-01	11948	501509	02T	NHS CALDERDALE
76864.17	2018-12-01	17902	737386	02X	NHS DONCASTER
67615	2018-12-01	16729	624044	02Y	NHS EAST RIDING OF YORKSHIRE
61861.79	2018-12-01	16226	657025	03F	NHS HULL
27840.94	2018-12-01	8914	349792	03H	NHS NORTH EAST LINCOLNSHIRE
29908.69	2018-12-01	9141	352805	03K	NHS NORTH LINCOLNSHIRE
65319.51	2018-12-01	13577	546522	03L	NHS ROTHERHAM
141073.41	2018-12-01	28932	1172872.5	03N	NHS SHEFFIELD
64568.17	2018-12-01	15447	632626	03Q	NHS VALE OF YORK
88641.22	2018-12-01	21192	853067	03R	NHS WAKEFIELD
62220.87	2018-12-01	16597	661108	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
61888.12	2018-12-01	16937	763848.5	04C	NHS LEICESTER CITY
74473.75	2018-12-01	18763	773395.5	04V	NHS WEST LEICESTERSHIRE
31138.93	2018-12-01	7590	317790.5	04Y	NHS CANNOCK CHASE
30158.53	2018-12-01	7719	340888	05D	NHS EAST STAFFORDSHIRE
51303.25	2018-12-01	12367	495631	05G	NHS NORTH STAFFORDSHIRE
43757.49	2018-12-01	11080	476186	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
32392.36	2018-12-01	7843	310658.5	05V	NHS STAFFORD AND SURROUNDS
68430.63	2018-12-01	15977	679349.5	05W	NHS STOKE ON TRENT
207550.5	2018-12-01	45745	1912209.5	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
124864.75	2018-12-01	29636	1215230	06K	NHS EAST AND NORTH HERTFORDSHIRE
80853.32	2018-12-01	20096	783603	06L	NHS IPSWICH AND EAST SUFFOLK
125736.28	2018-12-01	29820	1322466.5	06N	NHS HERTS VALLEYS
76080.2	2018-12-01	20577	813495.5	06Q	NHS MID ESSEX
87779.09	2018-12-01	22849	973407	06T	NHS NORTH EAST ESSEX
36377.67	2018-12-01	9140	412671	07G	NHS THURROCK
80503.97	2018-12-01	17738	779517	07H	NHS WEST ESSEX
67029.69	2018-12-01	14620	586486	07K	NHS WEST SUFFOLK
54060.64	2018-12-01	11189	423385	09D	NHS BRIGHTON AND HOVE
117074.69	2018-12-01	28547	1104314.5	10Q	NHS OXFORDSHIRE
47421.07	2018-12-01	10586	454289.5	10R	NHS PORTSMOUTH
143578.2	2018-12-01	36827	1343167	11J	NHS DORSET
129413.64	2018-12-01	29561	1115336	11M	NHS GLOUCESTERSHIRE
121024.1	2018-12-01	28391	1035777.5	11N	NHS KERNOW
126221.65	2018-12-01	27776	1124516.5	11X	NHS SOMERSET
81909.22	2018-12-01	19256	733645	12F	NHS WIRRAL
141278.04	2018-12-01	26815	1115023	13T	NHS NEWCASTLE GATESHEAD
132974.17	2018-12-01	30338	1368631	14L	NHS MANCHESTER
109336.67	2018-12-01	27434	1171420.5	14Y	NHS BUCKINGHAMSHIRE
91592.58	2018-12-01	22025	947948	15A	NHS BERKSHIRE WEST
180564.31	2018-12-01	40689	1592605.5	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
286827.92	2018-12-01	68442	3258119	15E	NHS BIRMINGHAM AND SOLIHULL
192942.65	2018-12-01	41209	1795653.5	15F	NHS LEEDS
201165.31	2018-12-01	50405	2005366.5	15M	NHS DERBY AND DERBYSHIRE
272888.95	2018-12-01	63163	2385622.5	15N	NHS DEVON
182231.31	2018-12-01	38966	1622799	16C	NHS TEES VALLEY
185007.04	2018-12-01	43522	1790224.5	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
214981.83	2018-12-01	55449	2143427	26A	NHS NORFOLK AND WAVENEY
157019.19	2018-12-01	37518	1496405	27D	NHS CHESHIRE
142470.5	2018-12-01	31109	1412377.5	36J	NHS BRADFORD DISTRICT AND CRAVEN
252615.93	2018-12-01	63848	2854725	36L	NHS SOUTH WEST LONDON
91426.64	2018-12-01	20350	801476.5	42D	NHS NORTH YORKSHIRE
209090.67	2018-12-01	49625	1971181	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
161082.44	2018-12-01	40479	1574835.5	70F	NHS WEST SUSSEX
162652.05	2018-12-01	43607	1627269	71E	NHS LINCOLNSHIRE
293637.01	2018-12-01	69558	3216954.5	72Q	NHS SOUTH EAST LONDON
151248.92	2018-12-01	38859	1600007	78H	NHS NORTHAMPTONSHIRE
151209.84	2018-12-01	32937	1323298	84H	NHS COUNTY DURHAM
399614.51	2018-12-01	99831	4244760.5	91Q	NHS KENT AND MEDWAY
206581.25	2018-12-01	50234	2191687.5	92A	NHS SURREY HEARTLANDS
163653.74	2018-12-01	42101	1672641	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
260323.97	2018-12-01	54053	2533310.5	93C	NHS NORTH CENTRAL LONDON
118159.7	2018-12-01	28185	1129024.5	97R	NHS EAST SUSSEX
116897.25	2018-12-01	26732	1045156.5	99A	NHS LIVERPOOL
57021.45	2018-12-01	11795	473116	99C	NHS NORTH TYNESIDE
68781.9	2018-12-01	16629	719325	99E	NHS BASILDON AND BRENTWOOD
36564.77	2018-12-01	9947	370259	99F	NHS CASTLE POINT AND ROCHFORD
44156.89	2018-12-01	10944	465170	99G	NHS SOUTHEND
356342.36	2018-12-01	84469	4314302	A3A8R	NHS NORTH EAST LONDON
183647.47	2018-12-01	45198	1859503	B2M3M	NHS COVENTRY AND WARWICKSHIRE
280985.46	2018-12-01	66760	3034514	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
141700.3	2018-12-01	36243	1644203	D4U1Y	NHS FRIMLEY
333656.27	2018-12-01	71537	2878519	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
198074.47	2018-12-01	49206	2163574	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
110892.68	2018-12-01	24031	963959	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
316942.6	2018-12-01	84825	3821184	W2U3Z	NHS NORTH WEST LONDON
109164.15	2018-12-01	24976	1104174	X2C4Y	NHS KIRKLEES
90676.63	2019-01-01	21094	786764	00L	NHS NORTHUMBERLAND
44838.44	2019-01-01	9770	371163	00N	NHS SOUTH TYNESIDE
74844.17	2019-01-01	18661	687632	00P	NHS SUNDERLAND
40459.55	2019-01-01	10194	414355	00Q	NHS BLACKBURN WITH DARWEN
49051.84	2019-01-01	11585	448571.5	00R	NHS BLACKPOOL
73555.08	2019-01-01	17681	756698	00T	NHS BOLTON
51588.33	2019-01-01	12159	506250	00V	NHS BURY
45313.1	2019-01-01	10581	406660	00X	NHS CHORLEY AND SOUTH RIBBLE
67319.54	2019-01-01	17471	729844	00Y	NHS OLDHAM
80379.75	2019-01-01	20915	803721	01A	NHS EAST LANCASHIRE
54815.59	2019-01-01	12691	557160	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
47263.81	2019-01-01	12388	526834	01E	NHS GREATER PRESTON
34239.45	2019-01-01	8806	341195.5	01F	NHS HALTON
68599.88	2019-01-01	14873	589399.5	01G	NHS SALFORD
87316.48	2019-01-01	20874	758288.5	01H	NHS NORTH CUMBRIA
45005.59	2019-01-01	11195	438093.5	01J	NHS KNOWSLEY
82742.61	2019-01-01	19359	699812.5	01K	NHS MORECAMBE BAY
40048.36	2019-01-01	10492	391052	01T	NHS SOUTH SEFTON
29340.57	2019-01-01	8350	313420	01V	NHS SOUTHPORT AND FORMBY
78070.42	2019-01-01	18836	739510	01W	NHS STOCKPORT
54975.81	2019-01-01	14129	555534	01X	NHS ST HELENS
52707.15	2019-01-01	12765	503081	01Y	NHS TAMESIDE AND GLOSSOP
53037.61	2019-01-01	12889	505363.5	02A	NHS TRAFFORD
50803.81	2019-01-01	11958	458873	02E	NHS WARRINGTON
20469.03	2019-01-01	5388	198293	02G	NHS WEST LANCASHIRE
90073.58	2019-01-01	20630	822120.5	02H	NHS WIGAN BOROUGH
49478.95	2019-01-01	11327	395074	02M	NHS FYLDE AND WYRE
70087.38	2019-01-01	16457	593855	02P	NHS BARNSLEY
23659.25	2019-01-01	7085	246650	02Q	NHS BASSETLAW
57602.4	2019-01-01	13398	525916	02T	NHS CALDERDALE
79351.19	2019-01-01	19803	757005	02X	NHS DONCASTER
78933.52	2019-01-01	18690	655893	02Y	NHS EAST RIDING OF YORKSHIRE
67285.72	2019-01-01	17107	632987	03F	NHS HULL
31286.06	2019-01-01	10026	369004	03H	NHS NORTH EAST LINCOLNSHIRE
33022.37	2019-01-01	10575	382798	03K	NHS NORTH LINCOLNSHIRE
70448.66	2019-01-01	15843	609454	03L	NHS ROTHERHAM
153549.47	2019-01-01	32427	1243983.5	03N	NHS SHEFFIELD
72545.22	2019-01-01	17018	661228	03Q	NHS VALE OF YORK
96494.13	2019-01-01	23954	909525.5	03R	NHS WAKEFIELD
68857.93	2019-01-01	18208	692764.5	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
69210.43	2019-01-01	18252	762534	04C	NHS LEICESTER CITY
82369.49	2019-01-01	20692	787186.5	04V	NHS WEST LEICESTERSHIRE
36496.69	2019-01-01	8684	350200	04Y	NHS CANNOCK CHASE
31467.93	2019-01-01	8584	345995	05D	NHS EAST STAFFORDSHIRE
58406.79	2019-01-01	13481	512534	05G	NHS NORTH STAFFORDSHIRE
43399.99	2019-01-01	12152	481533	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
34043.86	2019-01-01	8531	319968	05V	NHS STAFFORD AND SURROUNDS
71826.08	2019-01-01	17109	650857.5	05W	NHS STOKE ON TRENT
228506.37	2019-01-01	50704	1991739.5	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
134242.55	2019-01-01	32404	1268331	06K	NHS EAST AND NORTH HERTFORDSHIRE
90341.39	2019-01-01	22582	817415	06L	NHS IPSWICH AND EAST SUFFOLK
137290.84	2019-01-01	32043	1352282	06N	NHS HERTS VALLEYS
83331.36	2019-01-01	22409	847619	06Q	NHS MID ESSEX
93284.68	2019-01-01	24659	956640	06T	NHS NORTH EAST ESSEX
38918.63	2019-01-01	9814	403062	07G	NHS THURROCK
85088.45	2019-01-01	19061	801389	07H	NHS WEST ESSEX
69751.53	2019-01-01	16151	607052.5	07K	NHS WEST SUFFOLK
54308.52	2019-01-01	12284	443268	09D	NHS BRIGHTON AND HOVE
125455.85	2019-01-01	31597	1147237.5	10Q	NHS OXFORDSHIRE
51399.75	2019-01-01	11850	479863.5	10R	NHS PORTSMOUTH
157536.17	2019-01-01	41302	1436561.5	11J	NHS DORSET
139127.84	2019-01-01	32275	1155552.5	11M	NHS GLOUCESTERSHIRE
131821.96	2019-01-01	31667	1092877	11N	NHS KERNOW
125052.47	2019-01-01	30719	1141816.5	11X	NHS SOMERSET
85536.97	2019-01-01	21879	802177	12F	NHS WIRRAL
158254.98	2019-01-01	30048	1208335	13T	NHS NEWCASTLE GATESHEAD
148329.9	2019-01-01	34268	1472039	14L	NHS MANCHESTER
117460.56	2019-01-01	29904	1219314.5	14Y	NHS BUCKINGHAMSHIRE
98955.53	2019-01-01	23524	963448.5	15A	NHS BERKSHIRE WEST
210908.57	2019-01-01	45455	1681710	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
314384.15	2019-01-01	76047	3360648.5	15E	NHS BIRMINGHAM AND SOLIHULL
200741.24	2019-01-01	43970	1793295	15F	NHS LEEDS
215856.93	2019-01-01	57226	2152469.5	15M	NHS DERBY AND DERBYSHIRE
292643.84	2019-01-01	69522	2458578.5	15N	NHS DEVON
203636.78	2019-01-01	45306	1825055.5	16C	NHS TEES VALLEY
193163.71	2019-01-01	47361	1798822.5	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
229507.78	2019-01-01	61172	2247136	26A	NHS NORFOLK AND WAVENEY
168133.82	2019-01-01	42190	1595162.5	27D	NHS CHESHIRE
145590.78	2019-01-01	32951	1393720.5	36J	NHS BRADFORD DISTRICT AND CRAVEN
280304.01	2019-01-01	71117	3035122	36L	NHS SOUTH WEST LONDON
101261.83	2019-01-01	23046	852365	42D	NHS NORTH YORKSHIRE
229544.73	2019-01-01	56900	2128340.5	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
176518.87	2019-01-01	46204	1742467.5	70F	NHS WEST SUSSEX
183228.82	2019-01-01	49645	1740717	71E	NHS LINCOLNSHIRE
335126.17	2019-01-01	78386	3467947.5	72Q	NHS SOUTH EAST LONDON
165215.21	2019-01-01	42501	1639925	78H	NHS NORTHAMPTONSHIRE
152415.66	2019-01-01	35560	1340597	84H	NHS COUNTY DURHAM
432489.71	2019-01-01	108456	4356813.5	91Q	NHS KENT AND MEDWAY
230391.62	2019-01-01	55896	2340101.5	92A	NHS SURREY HEARTLANDS
176094.38	2019-01-01	45902	1744398	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
268543.38	2019-01-01	59287	2627839	93C	NHS NORTH CENTRAL LONDON
127499.01	2019-01-01	31961	1244503	97R	NHS EAST SUSSEX
128163.9	2019-01-01	29714	1115846.5	99A	NHS LIVERPOOL
60502.24	2019-01-01	13491	506879.5	99C	NHS NORTH TYNESIDE
71100.45	2019-01-01	17832	738239	99E	NHS BASILDON AND BRENTWOOD
41513.13	2019-01-01	10952	392350	99F	NHS CASTLE POINT AND ROCHFORD
44820.28	2019-01-01	11548	461361	99G	NHS SOUTHEND
378513.37	2019-01-01	92441	4338789.5	A3A8R	NHS NORTH EAST LONDON
205892.39	2019-01-01	51162	2014669	B2M3M	NHS COVENTRY AND WARWICKSHIRE
312039.43	2019-01-01	73781	3061483.5	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
152992.42	2019-01-01	38770	1596749.5	D4U1Y	NHS FRIMLEY
343589.57	2019-01-01	77799	2940091	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
221105.01	2019-01-01	54773	2296384.5	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
116887.14	2019-01-01	26478	1021850.5	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
353306.51	2019-01-01	93224	3963602.5	W2U3Z	NHS NORTH WEST LONDON
111401.29	2019-01-01	28128	1167033	X2C4Y	NHS KIRKLEES
83779.4	2019-02-01	17570	697646	00L	NHS NORTHUMBERLAND
38864.27	2019-02-01	7492	297149	00N	NHS SOUTH TYNESIDE
65430.7	2019-02-01	14758	562557	00P	NHS SUNDERLAND
33144.94	2019-02-01	8194	353992	00Q	NHS BLACKBURN WITH DARWEN
37482.31	2019-02-01	9195	363328	00R	NHS BLACKPOOL
70511.12	2019-02-01	15049	704815	00T	NHS BOLTON
52618.37	2019-02-01	10563	461095.5	00V	NHS BURY
40492.15	2019-02-01	8677	357995	00X	NHS CHORLEY AND SOUTH RIBBLE
58096.68	2019-02-01	14446	650676	00Y	NHS OLDHAM
72996.89	2019-02-01	17822	740029	01A	NHS EAST LANCASHIRE
48542.94	2019-02-01	10734	493092	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
43451.68	2019-02-01	10471	456816	01E	NHS GREATER PRESTON
29846.59	2019-02-01	7281	313182	01F	NHS HALTON
63995.37	2019-02-01	13089	563204	01G	NHS SALFORD
77669.41	2019-02-01	18127	681904	01H	NHS NORTH CUMBRIA
39135.34	2019-02-01	9222	389536.5	01J	NHS KNOWSLEY
73052.73	2019-02-01	16204	603786	01K	NHS MORECAMBE BAY
38870.69	2019-02-01	8496	349011.5	01T	NHS SOUTH SEFTON
23479.94	2019-02-01	6579	271277	01V	NHS SOUTHPORT AND FORMBY
69211.55	2019-02-01	15411	654646.5	01W	NHS STOCKPORT
51570.97	2019-02-01	11507	484010.5	01X	NHS ST HELENS
44883.74	2019-02-01	10460	446533	01Y	NHS TAMESIDE AND GLOSSOP
48442.72	2019-02-01	11084	458815.5	02A	NHS TRAFFORD
45383.73	2019-02-01	10310	426925.5	02E	NHS WARRINGTON
18118.69	2019-02-01	4617	184311	02G	NHS WEST LANCASHIRE
79237.64	2019-02-01	17314	742999.5	02H	NHS WIGAN BOROUGH
42159.45	2019-02-01	9476	354650	02M	NHS FYLDE AND WYRE
56429.45	2019-02-01	13244	506843	02P	NHS BARNSLEY
19172.64	2019-02-01	5905	219110	02Q	NHS BASSETLAW
45449.79	2019-02-01	11196	458988	02T	NHS CALDERDALE
70688.29	2019-02-01	16118	657697.5	02X	NHS DONCASTER
66226.5	2019-02-01	15275	582103	02Y	NHS EAST RIDING OF YORKSHIRE
55175	2019-02-01	13712	550663.5	03F	NHS HULL
26760.76	2019-02-01	8417	330488	03H	NHS NORTH EAST LINCOLNSHIRE
31864.45	2019-02-01	8989	339228	03K	NHS NORTH LINCOLNSHIRE
60737.32	2019-02-01	13043	529738.5	03L	NHS ROTHERHAM
137254.92	2019-02-01	27659	1147386.5	03N	NHS SHEFFIELD
61402.61	2019-02-01	14239	599481	03Q	NHS VALE OF YORK
87267.8	2019-02-01	19923	828797	03R	NHS WAKEFIELD
58167.19	2019-02-01	15338	632766	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
60443.46	2019-02-01	15823	704860	04C	NHS LEICESTER CITY
72088.43	2019-02-01	17559	720457.5	04V	NHS WEST LEICESTERSHIRE
29671.16	2019-02-01	7085	306698	04Y	NHS CANNOCK CHASE
26128.34	2019-02-01	7023	301311	05D	NHS EAST STAFFORDSHIRE
49411.99	2019-02-01	11465	467116	05G	NHS NORTH STAFFORDSHIRE
40495.44	2019-02-01	10350	433255	05Q	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
29633.47	2019-02-01	7112	287436	05V	NHS STAFFORD AND SURROUNDS
69686.96	2019-02-01	14606	628335.5	05W	NHS STOKE ON TRENT
217757.73	2019-02-01	46675	1959917	06H	NHS CAMBRIDGESHIRE AND PETERBOROUGH
119867	2019-02-01	28450	1192715	06K	NHS EAST AND NORTH HERTFORDSHIRE
73458.77	2019-02-01	18328	717760	06L	NHS IPSWICH AND EAST SUFFOLK
121638.97	2019-02-01	27937	1263097	06N	NHS HERTS VALLEYS
75452.24	2019-02-01	19417	775162	06Q	NHS MID ESSEX
83433.04	2019-02-01	21116	871432	06T	NHS NORTH EAST ESSEX
32428.82	2019-02-01	8488	383887	07G	NHS THURROCK
76762.04	2019-02-01	16546	745181.5	07H	NHS WEST ESSEX
61205.75	2019-02-01	13587	541485	07K	NHS WEST SUFFOLK
48612.83	2019-02-01	10767	408115	09D	NHS BRIGHTON AND HOVE
113029.49	2019-02-01	27589	1092617	10Q	NHS OXFORDSHIRE
45092.5	2019-02-01	10277	448663.5	10R	NHS PORTSMOUTH
138320.75	2019-02-01	34887	1271972	11J	NHS DORSET
118912.71	2019-02-01	27269	1044875	11M	NHS GLOUCESTERSHIRE
115268.9	2019-02-01	27065	994531.5	11N	NHS KERNOW
111227.21	2019-02-01	25357	1006622.5	11X	NHS SOMERSET
80454.56	2019-02-01	17921	695485	12F	NHS WIRRAL
137447.18	2019-02-01	24795	1052414	13T	NHS NEWCASTLE GATESHEAD
129813.43	2019-02-01	29538	1371563.5	14L	NHS MANCHESTER
98983.13	2019-02-01	24610	1057142	14Y	NHS BUCKINGHAMSHIRE
87992.79	2019-02-01	20338	888503	15A	NHS BERKSHIRE WEST
181604.05	2019-02-01	38532	1516050	15C	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE
275607.02	2019-02-01	65016	3096730	15E	NHS BIRMINGHAM AND SOLIHULL
180208.77	2019-02-01	37874	1641589	15F	NHS LEEDS
194954.03	2019-02-01	47186	1907572.5	15M	NHS DERBY AND DERBYSHIRE
261268.41	2019-02-01	59707	2258835	15N	NHS DEVON
174023.31	2019-02-01	37896	1587791	16C	NHS TEES VALLEY
175165.67	2019-02-01	39933	1620594	18C	NHS HEREFORDSHIRE AND WORCESTERSHIRE
205052.64	2019-02-01	54396	2110187	26A	NHS NORFOLK AND WAVENEY
149172.9	2019-02-01	35302	1442033	27D	NHS CHESHIRE
134171.15	2019-02-01	29226	1296839	36J	NHS BRADFORD DISTRICT AND CRAVEN
242909.89	2019-02-01	61998	2836190.5	36L	NHS SOUTH WEST LONDON
90411.08	2019-02-01	19085	762371	42D	NHS NORTH YORKSHIRE
200053.59	2019-02-01	47246	1904466	52R	NHS NOTTINGHAM AND NOTTINGHAMSHIRE
155122.97	2019-02-01	39516	1582553.5	70F	NHS WEST SUSSEX
161314.28	2019-02-01	42393	1576593	71E	NHS LINCOLNSHIRE
297319.75	2019-02-01	68145	3215235.5	72Q	NHS SOUTH EAST LONDON
147841.83	2019-02-01	37194	1527559	78H	NHS NORTHAMPTONSHIRE
143435.76	2019-02-01	30890	1236760	84H	NHS COUNTY DURHAM
376534.69	2019-02-01	92641	3938386.5	91Q	NHS KENT AND MEDWAY
202921.35	2019-02-01	48181	2145287	92A	NHS SURREY HEARTLANDS
166167.71	2019-02-01	40610	1623878.5	92G	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE
245392.46	2019-02-01	52540	2424288	93C	NHS NORTH CENTRAL LONDON
118969.27	2019-02-01	27366	1129381	97R	NHS EAST SUSSEX
114241.28	2019-02-01	24728	1008243.5	99A	NHS LIVERPOOL
53805.28	2019-02-01	11274	449940	99C	NHS NORTH TYNESIDE
65067.85	2019-02-01	15371	683185.5	99E	NHS BASILDON AND BRENTWOOD
38653.33	2019-02-01	9415	346398	99F	NHS CASTLE POINT AND ROCHFORD
38855.61	2019-02-01	9811	425740	99G	NHS SOUTHEND
340980.91	2019-02-01	80068	3981931	A3A8R	NHS NORTH EAST LONDON
187243.58	2019-02-01	44740	1892954.5	B2M3M	NHS COVENTRY AND WARWICKSHIRE
270650.27	2019-02-01	61499	2797817.5	D2P2L	NHS BLACK COUNTRY AND WEST BIRMINGHAM
145909.04	2019-02-01	34594	1535299.5	D4U1Y	NHS FRIMLEY
317765.6	2019-02-01	69285	2824693	D9Y0V	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT
193623.68	2019-02-01	46696	2075936.5	M1J4Y	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES
101118.72	2019-02-01	23058	947036	M2L0M	NHS SHROPSHIRE, TELFORD AND WREKIN
318149	2019-02-01	83114	3763967	W2U3Z	NHS NORTH WEST LONDON
100776.25	2019-02-01	23062	996578	X2C4Y	NHS KIRKLEES
87632.74	2019-03-01	17854	704422	00L	NHS NORTHUMBERLAND
39427.28	2019-03-01	7572	299343	00N	NHS SOUTH TYNESIDE
71593.87	2019-03-01	14995	572700	00P	NHS SUNDERLAND
37606.81	2019-03-01	8399	370654	00Q	NHS BLACKBURN WITH DARWEN
42981.6	2019-03-01	9141	364085	00R	NHS BLACKPOOL
70319.06	2019-03-01	15253	722773	00T	NHS BOLTON
52564.75	2019-03-01	10451	460548	00V	NHS BURY
44130.98	2019-03-01	8954	376627	00X	NHS CHORLEY AND SOUTH RIBBLE
62391.52	2019-03-01	14285	663532	00Y	NHS OLDHAM
73875.32	2019-03-01	17676	746689	01A	NHS EAST LANCASHIRE
50216.57	2019-03-01	10622	490460.5	01D	NHS HEYWOOD, MIDDLETON AND ROCHDALE
48816.93	2019-03-01	10639	467387	01E	NHS GREATER PRESTON
31726.59	2019-03-01	6950	293799	01F	NHS HALTON
71794.19	2019-03-01	13430	579426	01G	NHS SALFORD
81195.41	2019-03-01	17529	684999	01H	NHS NORTH CUMBRIA
42366.02	2019-03-01	9356	411753	01J	NHS KNOWSLEY
77383.14	2019-03-01	16334	613050	01K	NHS MORECAMBE BAY
41371.22	2019-03-01	8607	358549	01T	NHS SOUTH SEFTON
26577.18	2019-03-01	6725	271635.5	01V	NHS SOUTHPORT AND FORMBY
68531.22	2019-03-01	15124	645137	01W	NHS STOCKPORT
50360.3	2019-03-01	11523	490670	01X	NHS ST HELENS
51503.32	2019-03-01	10563	462509.5	01Y	NHS TAMESIDE AND GLOSSOP
52848.68	2019-03-01	10812	460400	02A	NHS TRAFFORD
47439.65	2019-03-01	9686	418542	02E	NHS WARRINGTON
20963	2019-03-01	4679	189176	02G	NHS WEST LANCASHIRE
86876.36	2019-03-01	17242	751012	02H	NHS WIGAN BOROUGH
45355.04	2019-03-01	9473	354753	02M	NHS FYLDE AND WYRE
59255.61	2019-03-01	12741	504278	02P	NHS BARNSLEY
21832.2	2019-03-01	5660	207491	02Q	NHS BASSETLAW
49940.87	2019-03-01	11202	476557	02T	NHS CALDERDALE
71701.94	2019-03-01	16432	699281	02X	NHS DONCASTER
69112.98	2019-03-01	15001	567295	02Y	NHS EAST RIDING OF YORKSHIRE
65066.68	2019-03-01	13978	568375	03F	NHS HULL
28811.07	2019-03-01	8553	334033	03H	NHS NORTH EAST LINCOLNSHIRE
32444.74	2019-03-01	8659	325408	03K	NHS NORTH LINCOLNSHIRE
66640.86	2019-03-01	13067	537461	03L	NHS ROTHERHAM
138815.6	2019-03-01	28187	1170262.5	03N	NHS SHEFFIELD
71858.54	2019-03-01	14421	587962	03Q	NHS VALE OF YORK
90794.26	2019-03-01	19703	836487	03R	NHS WAKEFIELD
63105.35	2019-03-01	16015	668425	03W	NHS EAST LEICESTERSHIRE AND RUTLAND
66929.14	2019-03-01	15801	741308	04C	NHS LEICESTER CITY
76349.15	2019-03-01	17971	739547.5	04V	NHS WEST LEICESTERSHIRE
34992.2	2019-03-01	7293	321635	04Y	NHS CANNOCK CHASE
28624.66	2019-03-01	7173	318273	05D	NHS EAST STAFFORDSHIRE
51211.36	2019-03-01	11710	473407	05G	NHS NORTH STAFFORDSHIRE
